name,description,archetype,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,mc_simulations,mc_pnl_median,mc_pnl_p05,mc_pnl_p95,mc_max_drawdown_pct_median,mc_max_drawdown_pct_p95,mc_loss_probability_pct,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
trend__15m_open__exit_trend,EMA trend continuation [15m_open] with trend-runner exits,entry_exit_family,-1.05649,35,40.00000,0.87712,0.00134,2.42429,-0.03019,-0.05166,-0.06112,-0.78784,0.53866,-0.40942,1.31568,3.57143,stop_loss,51.42857,1,0.00000,0.00000,trend_up_vol_low,orderly_trend,-0.46968,trend_up_vol_mid,orderly_trend,-0.58680,51.42857,0.00000,999.00000,"{""trend_up_vol_low"": 17, ""trend_up_vol_mid"": 18}","{""trend_up_vol_low"": -0.46968336028014157, ""trend_up_vol_mid"": -0.5868022593000646}","{""trend_up_vol_low"": 0.8170780118655627, ""trend_up_vol_mid"": 0.9026873607017412}","{""trend_up_vol_low"": 41.17647058823529, ""trend_up_vol_mid"": 38.88888888888889}",,1,-239.65000,11.06000,short,-250.71000,500,-1.16426,-6.58134,4.41360,0.00365,0.00759,60.80000,2,50.00000,0.06756,0.61750,1.06854,2.27050,-1.62042,0.09883,1.10599,6,-0.60209,0.82956,11,artifacts\research\uk100\candidates\trend__15m_open__exit_trend_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\trend__15m_open__exit_trend_15m_open_symbol_candidate_analysis.txt
trend__15m_open__exit_fastfail,EMA trend continuation [15m_open] with fast-fail exits,entry_exit_family,-2.44309,36,44.44444,0.70098,0.00297,2.49573,-0.06786,-0.13503,-0.13610,-0.82159,0.35795,-0.40851,0.87622,3.08333,take_profit,44.44444,1,0.00000,0.00000,trend_up_vol_low,orderly_trend,-0.75560,trend_up_vol_mid,orderly_trend,-1.68750,52.77778,0.00000,999.00000,"{""trend_up_vol_low"": 17, ""trend_up_vol_mid"": 19}","{""trend_up_vol_low"": -0.7555975660001533, ""trend_up_vol_mid"": -1.6874953782800592}","{""trend_up_vol_low"": 0.6572670973477772, ""trend_up_vol_mid"": 0.7171320958390537}","{""trend_up_vol_low"": 47.05882352941176, ""trend_up_vol_mid"": 42.10526315789473}",,1,-239.65000,11.06000,short,-250.71000,500,-2.61038,-7.26198,2.67230,0.00418,0.00810,78.80000,2,50.00000,-0.05290,0.87090,0.93935,2.78599,-1.40749,-0.14210,0.84762,6,-0.09926,0.97051,12,artifacts\research\uk100\candidates\trend__15m_open__exit_fastfail_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\trend__15m_open__exit_fastfail_15m_open_symbol_candidate_analysis.txt
momentum__15m_open__exit_trend,Momentum confirmation [15m_open] with trend-runner exits,entry_exit_family,0.19567,5,40.00000,1.07061,0.00279,0.34699,0.03913,0.02587,0.03118,0.07003,1.48333,-0.92366,1.60592,5.20000,stop_loss,40.00000,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,1.61979,trend_up_vol_high,trend_expansion,-0.75709,40.00000,0.53214,0.46740,"{""trend_flat_vol_high"": 1, ""trend_flat_vol_low"": 1, ""trend_up_vol_high"": 2, ""trend_up_vol_mid"": 1}","{""trend_flat_vol_high"": 1.6197925353400078, ""trend_flat_vol_low"": -0.5280939075800041, ""trend_up_vol_high"": -0.757087709500007, ""trend_up_vol_mid"": -0.13894119980001457}","{""trend_flat_vol_high"": 999.0, ""trend_flat_vol_low"": 0.0, ""trend_up_vol_high"": 0.6401586201818182, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 100.0, ""trend_flat_vol_low"": 0.0, ""trend_up_vol_high"": 50.0, ""trend_up_vol_mid"": 0.0}",,1,-239.65000,11.06000,short,-250.71000,500,0.19567,-5.22015,4.10679,0.00238,0.00549,46.20000,2,0.00000,0.00000,1.08034,0.00000,2.22376,0.00000,0.00000,0.00000,0,2.29962,4.44752,4,artifacts\research\uk100\candidates\momentum__15m_open__exit_trend_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\momentum__15m_open__exit_trend_15m_open_symbol_candidate_analysis.txt
momentum__15m_open__exit_fastfail,Momentum confirmation [15m_open] with fast-fail exits,entry_exit_family,-0.37216,5,40.00000,0.86569,0.00279,0.34693,-0.07443,-0.05287,-0.05931,-0.13320,1.19941,-0.92366,1.29854,4.60000,stop_loss,40.00000,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,1.61979,trend_up_vol_high,trend_expansion,-1.32492,40.00000,0.44848,0.81795,"{""trend_flat_vol_high"": 1, ""trend_flat_vol_low"": 1, ""trend_up_vol_high"": 2, ""trend_up_vol_mid"": 1}","{""trend_flat_vol_high"": 1.6197925353400078, ""trend_flat_vol_low"": -0.5280939075800041, ""trend_up_vol_high"": -1.3249173208599956, ""trend_up_vol_mid"": -0.13894119980001457}","{""trend_flat_vol_high"": 999.0, ""trend_flat_vol_low"": 0.0, ""trend_up_vol_high"": 0.37027101232678905, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 100.0, ""trend_flat_vol_low"": 0.0, ""trend_up_vol_high"": 50.0, ""trend_up_vol_mid"": 0.0}",,1,-239.65000,11.06000,short,-250.71000,500,-0.37216,-5.40303,3.53446,0.00238,0.00581,55.40000,2,0.00000,0.00000,0.79642,0.00000,1.79812,0.00000,0.00000,0.00000,0,1.73179,3.59625,4,artifacts\research\uk100\candidates\momentum__15m_open__exit_fastfail_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\momentum__15m_open__exit_fastfail_15m_open_symbol_candidate_analysis.txt
mean_reversion__15m_open__exit_quick,Intraday mean reversion [15m_open] with quick-fail mean reversion exits,entry_exit_family,-2.30151,10,20.00000,0.47692,0.00230,0.68525,-0.23015,-0.20869,-0.22282,-1.00000,1.04922,-0.54999,1.90770,3.30000,structure_exit,80.00000,1,0.00000,0.00000,trend_down_vol_high,trend_expansion,1.65741,trend_down_vol_mid,orderly_trend,-3.11615,30.00000,0.32292,1.88013,"{""trend_down_vol_high"": 1, ""trend_down_vol_low"": 3, ""trend_down_vol_mid"": 2, ""trend_flat_vol_high"": 1, ""trend_flat_vol_mid"": 2, ""trend_up_vol_high"": 1}","{""trend_down_vol_high"": 1.6574083359399858, ""trend_down_vol_low"": -0.4865045011800203, ""trend_down_vol_mid"": -3.116147656359994, ""trend_flat_vol_high"": 0.4410329116599766, ""trend_flat_vol_mid"": -0.26931089962001337, ""trend_up_vol_high"": -0.5279881079000045}","{""trend_down_vol_high"": 999.0, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 999.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0}","{""trend_down_vol_high"": 100.0, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 100.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0}",,1,-239.65000,11.06000,short,-250.71000,500,-1.98936,-7.41084,2.69653,0.00355,0.00754,74.60000,2,0.00000,-0.19941,-3.05827,0.00000,0.00000,1.83896,-0.12950,0.00000,1,-3.27747,0.00000,3,artifacts\research\uk100\candidates\mean_reversion__15m_open__exit_quick_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\mean_reversion__15m_open__exit_quick_15m_open_symbol_candidate_analysis.txt
volatility_breakout__15m_open__exit_trend,Generic volatility breakout [15m_open] with trend-runner exits,entry_exit_family,-5.05970,16,25.00000,0.23236,0.00659,1.10510,-0.31623,-0.46343,-0.42157,-0.76731,0.38289,-0.54927,0.69708,4.00000,stop_loss,62.50000,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,-0.21667,trend_up_vol_mid,orderly_trend,-1.95369,37.50000,0.00000,999.00000,"{""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 1, ""trend_up_vol_high"": 2, ""trend_up_vol_low"": 6, ""trend_up_vol_mid"": 6}","{""trend_flat_vol_low"": -0.26268480236000474, ""trend_flat_vol_mid"": -0.2166664014800042, ""trend_up_vol_high"": -0.757087709500007, ""trend_up_vol_low"": -1.8695737199399902, ""trend_up_vol_mid"": -1.9536856216800156}","{""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.6401586201818182, ""trend_up_vol_low"": 0.06385541459150333, ""trend_up_vol_mid"": 0.02842363275219794}","{""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 50.0, ""trend_up_vol_low"": 16.666666666666664, ""trend_up_vol_mid"": 33.33333333333333}",,1,-239.65000,11.06000,short,-250.71000,500,-5.16709,-9.15978,-0.55758,0.00550,0.00922,96.00000,2,0.00000,-1.65066,-0.76044,0.00000,0.56670,-1.86717,-1.23081,0.00000,4,0.14223,1.11511,4,artifacts\research\uk100\candidates\volatility_breakout__15m_open__exit_trend_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\volatility_breakout__15m_open__exit_trend_15m_open_symbol_candidate_analysis.txt
volatility_breakout__15m_open__exit_fastfail,Generic volatility breakout [15m_open] with fast-fail exits,entry_exit_family,-5.53855,16,25.00000,0.14821,0.00651,1.10505,-0.34616,-0.57535,-0.46250,-0.85142,0.24093,-0.54186,0.44464,3.37500,stop_loss,37.50000,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,-0.14469,trend_up_vol_mid,orderly_trend,-1.95369,37.50000,0.00000,999.00000,"{""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 1, ""trend_up_vol_high"": 2, ""trend_up_vol_low"": 6, ""trend_up_vol_mid"": 6}","{""trend_flat_vol_low"": -0.26268480236000474, ""trend_flat_vol_mid"": -0.1446880000400151, ""trend_up_vol_high"": -1.3249173208599956, ""trend_up_vol_low"": -1.852578819599988, ""trend_up_vol_mid"": -1.9536856216800156}","{""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.37027101232678905, ""trend_up_vol_low"": 0.06440347478138556, ""trend_up_vol_mid"": 0.02842363275219794}","{""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 50.0, ""trend_up_vol_low"": 16.666666666666664, ""trend_up_vol_mid"": 33.33333333333333}",,1,-239.65000,11.06000,short,-250.71000,500,-5.45806,-9.21134,-1.67701,0.00559,0.00928,99.00000,2,0.00000,-1.64216,-1.03586,0.00000,0.33703,-1.79519,-1.21382,0.00000,4,-0.42560,0.65556,4,artifacts\research\uk100\candidates\volatility_breakout__15m_open__exit_fastfail_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\volatility_breakout__15m_open__exit_fastfail_15m_open_symbol_candidate_analysis.txt
opening_range_breakout__15m_open__exit_trend,Opening range breakout [15m_open] with trend-runner exits,entry_exit_family,0.58333,5,60.00000,1.25137,0.00232,0.34343,0.11667,0.08050,0.07801,0.25131,0.96798,-1.16031,0.83425,6.00000,take_profit,60.00000,1,0.00000,0.00000,trend_up_vol_mid,orderly_trend,1.47457,trend_up_vol_high,trend_expansion,-0.75709,40.00000,0.61524,0.51343,"{""trend_flat_vol_mid"": 1, ""trend_up_vol_high"": 2, ""trend_up_vol_low"": 1, ""trend_up_vol_mid"": 1}","{""trend_flat_vol_mid"": -0.2166664014800042, ""trend_up_vol_high"": -0.757087709500007, ""trend_up_vol_low"": 0.08251210449998735, ""trend_up_vol_mid"": 1.4745746324799873}","{""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.6401586201818182, ""trend_up_vol_low"": 999.0, ""trend_up_vol_mid"": 999.0}","{""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 50.0, ""trend_up_vol_low"": 100.0, ""trend_up_vol_mid"": 100.0}",,1,-239.65000,11.06000,short,-250.71000,500,0.58333,-4.85912,4.33332,0.00210,0.00506,42.40000,2,0.00000,0.00000,2.14800,0.00000,999.00000,-0.13415,0.00000,0.00000,0,2.82144,999.00000,2,artifacts\research\uk100\candidates\opening_range_breakout__15m_open__exit_trend_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\opening_range_breakout__15m_open__exit_trend_15m_open_symbol_candidate_analysis.txt
opening_range_breakout__15m_open__exit_fastfail,Opening range breakout [15m_open] with fast-fail exits,entry_exit_family,-1.52603,5,40.00000,0.36084,0.00249,0.34322,-0.30521,-0.28415,-0.25012,-0.61224,0.43077,-0.79586,0.54127,4.20000,take_profit,40.00000,1,0.00000,0.00000,trend_up_vol_low,orderly_trend,0.08251,trend_up_vol_high,trend_expansion,-1.32492,40.00000,0.04879,16.05725,"{""trend_flat_vol_mid"": 1, ""trend_up_vol_high"": 2, ""trend_up_vol_low"": 1, ""trend_up_vol_mid"": 1}","{""trend_flat_vol_mid"": -0.1446880000400151, ""trend_up_vol_high"": -1.3249173208599956, ""trend_up_vol_low"": 0.08251210449998735, ""trend_up_vol_mid"": -0.13894119980001457}","{""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.37027101232678905, ""trend_up_vol_low"": 999.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 50.0, ""trend_up_vol_low"": 100.0, ""trend_up_vol_mid"": 0.0}",,1,-239.65000,11.06000,short,-250.71000,500,-1.52603,-5.67750,1.35695,0.00225,0.00631,75.40000,2,0.00000,0.00000,0.25057,0.00000,2.80346,-0.06218,0.00000,0.00000,0,0.64009,5.60691,2,artifacts\research\uk100\candidates\opening_range_breakout__15m_open__exit_fastfail_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\opening_range_breakout__15m_open__exit_fastfail_15m_open_symbol_candidate_analysis.txt
volatility_short_breakdown__15m_open__exit_trend,Generic short volatility breakdown [15m_open] with trend-runner exits,entry_exit_family,1.27880,19,26.31579,1.12094,0.00303,1.30532,0.06731,0.03829,0.05147,0.42230,2.37056,-0.75529,3.13863,2.94737,stop_loss,63.15789,1,0.00000,0.00000,trend_down_vol_high,trend_expansion,1.28194,trend_flat_vol_mid,orderly_range,-1.24045,21.05263,0.62067,0.96763,"{""trend_down_vol_high"": 3, ""trend_down_vol_low"": 3, ""trend_down_vol_mid"": 4, ""trend_flat_vol_high"": 2, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 4, ""trend_up_vol_low"": 1, ""trend_up_vol_mid"": 1}","{""trend_down_vol_high"": 1.281937433999986, ""trend_down_vol_low"": -0.009852291540043301, ""trend_down_vol_mid"": 0.9442229307399632, ""trend_flat_vol_high"": 1.0626754268000025, ""trend_flat_vol_low"": -0.2723763025399968, ""trend_flat_vol_mid"": -1.2404455133000576, ""trend_up_vol_low"": -0.19527250105999508, ""trend_up_vol_mid"": -0.29208520303999413}","{""trend_down_vol_high"": 1.2869686071082123, ""trend_down_vol_low"": 0.9945300529643032, ""trend_down_vol_mid"": 1.5002192796813814, ""trend_flat_vol_high"": 3.543046156775153, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_down_vol_high"": 66.66666666666666, ""trend_down_vol_low"": 33.33333333333333, ""trend_down_vol_mid"": 25.0, ""trend_flat_vol_high"": 50.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-239.65000,11.06000,short,-250.71000,500,1.52511,-10.94526,13.83725,0.00610,0.01447,43.80000,2,100.00000,0.88811,1.80813,2.00103,1.94070,-1.75171,0.97314,2.18941,4,2.86806,2.52231,5,artifacts\research\uk100\candidates\volatility_short_breakdown__15m_open__exit_trend_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\volatility_short_breakdown__15m_open__exit_trend_15m_open_symbol_candidate_analysis.txt
volatility_short_breakdown__15m_open__exit_fastfail,Generic short volatility breakdown [15m_open] with fast-fail exits,entry_exit_family,-1.41000,19,26.31579,0.86665,0.00303,1.30559,-0.07421,-0.04563,-0.05675,-0.46563,1.83280,-0.75529,2.42663,2.84211,stop_loss,36.84211,1,0.00000,0.00000,trend_down_vol_high,trend_expansion,1.28194,trend_down_vol_mid,orderly_trend,-1.74458,21.05263,0.38441,1.36090,"{""trend_down_vol_high"": 3, ""trend_down_vol_low"": 3, ""trend_down_vol_mid"": 4, ""trend_flat_vol_high"": 2, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 4, ""trend_up_vol_low"": 1, ""trend_up_vol_mid"": 1}","{""trend_down_vol_high"": 1.281937433999986, ""trend_down_vol_low"": -0.009852291540043301, ""trend_down_vol_mid"": -1.7445835230200182, ""trend_flat_vol_high"": 1.0626754268000025, ""trend_flat_vol_low"": -0.2723763025399968, ""trend_flat_vol_mid"": -1.2404455133000576, ""trend_up_vol_low"": -0.19527250105999508, ""trend_up_vol_mid"": -0.29208520303999413}","{""trend_down_vol_high"": 1.2869686071082123, ""trend_down_vol_low"": 0.9945300529643032, ""trend_down_vol_mid"": 0.07577513231415826, ""trend_flat_vol_high"": 3.543046156775153, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_down_vol_high"": 66.66666666666666, ""trend_down_vol_low"": 33.33333333333333, ""trend_down_vol_mid"": 25.0, ""trend_flat_vol_high"": 50.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-239.65000,11.06000,short,-250.71000,500,-1.87419,-13.41965,10.60075,0.00640,0.01506,60.20000,2,50.00000,0.88811,-0.88068,2.00103,0.58189,-1.75171,0.97314,2.18941,4,0.17925,1.09514,5,artifacts\research\uk100\candidates\volatility_short_breakdown__15m_open__exit_fastfail_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\volatility_short_breakdown__15m_open__exit_fastfail_15m_open_symbol_candidate_analysis.txt
opening_range_short_breakdown__15m_open__exit_trend,Opening range short breakdown [15m_open] with trend-runner exits,entry_exit_family,-1.88614,4,0.00000,0.00000,0.00189,0.27201,-0.47154,-5.20561,-0.98644,-1.00000,0.00000,-0.47154,0.00000,5.00000,stop_loss,50.00000,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,-0.41788,trend_flat_vol_mid,orderly_range,-0.86920,50.00000,0.00000,999.00000,"{""trend_down_vol_high"": 1, ""trend_flat_vol_high"": 1, ""trend_flat_vol_mid"": 2}","{""trend_down_vol_high"": -0.5990727092600076, ""trend_flat_vol_high"": -0.41787500551998835, ""trend_flat_vol_mid"": -0.8691958116400249}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0}",,1,-239.65000,11.06000,short,-250.71000,500,-1.88614,-2.14139,-1.65120,0.00189,0.00214,100.00000,2,0.00000,-0.39757,0.00000,0.00000,0.00000,-0.88950,-0.39757,0.00000,1,0.00000,0.00000,0,artifacts\research\uk100\candidates\opening_range_short_breakdown__15m_open__exit_trend_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\opening_range_short_breakdown__15m_open__exit_trend_15m_open_symbol_candidate_analysis.txt
opening_range_short_breakdown__15m_open__exit_fastfail,Opening range short breakdown [15m_open] with fast-fail exits,entry_exit_family,-1.88614,4,0.00000,0.00000,0.00189,0.27201,-0.47154,-5.20561,-0.98644,-1.00000,0.00000,-0.47154,0.00000,5.00000,structure_exit,75.00000,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,-0.41788,trend_flat_vol_mid,orderly_range,-0.86920,50.00000,0.00000,999.00000,"{""trend_down_vol_high"": 1, ""trend_flat_vol_high"": 1, ""trend_flat_vol_mid"": 2}","{""trend_down_vol_high"": -0.5990727092600076, ""trend_flat_vol_high"": -0.41787500551998835, ""trend_flat_vol_mid"": -0.8691958116400249}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0}",,1,-239.65000,11.06000,short,-250.71000,500,-1.88614,-2.14139,-1.65120,0.00189,0.00214,100.00000,2,0.00000,-0.39757,0.00000,0.00000,0.00000,-0.88950,-0.39757,0.00000,1,0.00000,0.00000,0,artifacts\research\uk100\candidates\opening_range_short_breakdown__15m_open__exit_fastfail_15m_open_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\opening_range_short_breakdown__15m_open__exit_fastfail_15m_open_symbol_candidate_analysis.txt
trend__15m_us,EMA trend continuation [15m_us],single,-17.49804,108,19.44444,0.22095,0.01750,7.45551,-0.16202,-0.67582,-0.55332,-1.00000,0.23631,-0.25817,0.91535,5.64815,stop_loss,44.44444,1,0.00000,0.00000,trend_down_vol_mid,orderly_trend,-0.31782,trend_up_vol_mid,orderly_trend,-7.78536,52.77778,0.00000,999.00000,"{""trend_down_vol_high"": 1, ""trend_down_vol_mid"": 1, ""trend_up_vol_high"": 7, ""trend_up_vol_low"": 57, ""trend_up_vol_mid"": 42}","{""trend_down_vol_high"": -0.4851874070000179, ""trend_down_vol_mid"": -0.31782080359999654, ""trend_up_vol_high"": -2.2753849251800338, ""trend_up_vol_low"": -6.634288368636231, ""trend_up_vol_mid"": -7.785359333700225}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_up_vol_high"": 0.10266961092565645, ""trend_up_vol_low"": 0.2223042159058199, ""trend_up_vol_mid"": 0.26492325993516214}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_up_vol_high"": 14.285714285714285, ""trend_up_vol_low"": 21.052631578947366, ""trend_up_vol_mid"": 19.047619047619047}",,1,-239.65000,11.06000,short,-250.71000,500,-17.46897,-21.54525,-13.33117,0.01765,0.02159,100.00000,2,0.00000,-2.54275,-4.54944,0.27297,0.31017,-6.78889,-1.88865,0.37089,19,-6.10999,0.23555,30,artifacts\research\uk100\candidates\trend__15m_us_15m_us_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\trend__15m_us_15m_us_symbol_candidate_analysis.txt
momentum__15m_us,Momentum confirmation [15m_us],single,-5.75727,38,23.68421,0.36299,0.00690,2.62014,-0.15151,-0.43069,-0.44126,-0.83385,0.36452,-0.31165,1.16963,8.34211,stop_loss,42.10526,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,0.51209,trend_up_vol_mid,orderly_trend,-2.95026,31.57895,0.09744,5.76123,"{""trend_flat_vol_high"": 4, ""trend_flat_vol_low"": 3, ""trend_flat_vol_mid"": 10, ""trend_up_vol_high"": 4, ""trend_up_vol_low"": 5, ""trend_up_vol_mid"": 12}","{""trend_flat_vol_high"": 0.5120887415919806, ""trend_flat_vol_low"": 0.18471011237996107, ""trend_flat_vol_mid"": -2.4190972194800437, ""trend_up_vol_high"": -0.8231509051399933, ""trend_up_vol_low"": -0.2615632906600109, ""trend_up_vol_mid"": -2.950260324300032}","{""trend_flat_vol_high"": 1.8091834531358013, ""trend_flat_vol_low"": 1.7606081354818668, ""trend_flat_vol_mid"": 0.153074855131269, ""trend_up_vol_high"": 0.27777372861424227, ""trend_up_vol_low"": 0.6494013861271507, ""trend_up_vol_mid"": 0.1373851953216525}","{""trend_flat_vol_high"": 25.0, ""trend_flat_vol_low"": 66.66666666666666, ""trend_flat_vol_mid"": 20.0, ""trend_up_vol_high"": 50.0, ""trend_up_vol_low"": 20.0, ""trend_up_vol_mid"": 8.333333333333332}",,1,-239.65000,11.06000,short,-250.71000,500,-5.87738,-9.27792,-2.14131,0.00639,0.00946,99.40000,2,0.00000,-1.04510,-1.33351,0.17587,0.50890,-2.22227,-0.89292,0.35174,5,-1.09457,0.64010,13,artifacts\research\uk100\candidates\momentum__15m_us_15m_us_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\momentum__15m_us_15m_us_symbol_candidate_analysis.txt
mean_reversion__15m_us,Intraday mean reversion [15m_us],single,-3.35089,19,5.26316,0.25712,0.00344,1.30322,-0.17636,-0.49522,-0.60517,-0.97297,1.15980,-0.25059,4.62821,3.68421,structure_exit,78.94737,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,0.69530,trend_flat_vol_high,dislocated_chop,-2.07522,31.57895,0.14664,2.98464,"{""trend_down_vol_high"": 2, ""trend_down_vol_low"": 1, ""trend_down_vol_mid"": 4, ""trend_flat_vol_high"": 6, ""trend_flat_vol_mid"": 2, ""trend_up_vol_high"": 3, ""trend_up_vol_mid"": 1}","{""trend_down_vol_high"": -0.6444020074000241, ""trend_down_vol_low"": -0.20551290134000758, ""trend_down_vol_mid"": -0.5734384998199961, ""trend_flat_vol_high"": -2.0752186241999984, ""trend_flat_vol_mid"": -0.23928459892003187, ""trend_up_vol_high"": 0.6952999222200016, ""trend_up_vol_mid"": -0.30833160320000386}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 2.4968727061312537, ""trend_up_vol_mid"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 33.33333333333333, ""trend_up_vol_mid"": 0.0}",,1,-239.65000,11.06000,short,-250.71000,500,-3.41876,-5.43526,-0.79786,0.00385,0.00550,98.40000,2,0.00000,-0.88667,-1.21183,0.00000,0.00000,-1.18772,-0.74270,0.00000,3,-1.81275,0.00000,7,artifacts\research\uk100\candidates\mean_reversion__15m_us_15m_us_symbol_candidate_trades.csv,artifacts\research\uk100\candidates\mean_reversion__15m_us_15m_us_symbol_candidate_analysis.txt
