name,description,archetype,strategy_family,direction_mode,direction_role,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,mc_simulations,mc_pnl_median,mc_pnl_p05,mc_pnl_p95,mc_max_drawdown_pct_median,mc_max_drawdown_pct_p95,mc_loss_probability_pct,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
momentum__5m_open__exit_fastfail,Momentum confirmation [5m_open] with fast-fail exits,entry_exit_family,,,,-0.69560,5,20.00000,0.26574,0.00095,0.00000,-0.13912,-0.55103,-0.51814,-0.73349,0.25174,-0.23684,1.06295,8.00000,structure_exit,60.00000,1,0.00000,0.00000,trend_up_vol_mid,orderly_trend,0.00646,trend_flat_vol_high,dislocated_chop,-0.37915,40.00000,0.00912,58.70914,"{""trend_flat_vol_high"": 1, ""trend_flat_vol_mid"": 2, ""trend_up_vol_mid"": 2}","{""trend_flat_vol_high"": -0.37915245000002645, ""trend_flat_vol_mid"": -0.32290279950002515, ""trend_up_vol_mid"": 0.006458149999969021}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_mid"": 1.0263290983388889}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_mid"": 50.0}",,1,-153.93000,4.55000,short,-158.48000,500,-0.77266,-1.49009,0.08753,0.00089,0.00149,93.00000,2,0.00000,-0.13982,-0.37592,0.00000,0.33198,-0.39691,-0.24529,0.00000,1,-0.12741,0.66396,2,artifacts\research\us500\candidates\momentum__5m_open__exit_fastfail_5m_open_symbol_candidate_trades.csv,artifacts\research\us500\candidates\momentum__5m_open__exit_fastfail_5m_open_symbol_candidate_analysis.txt
mean_reversion__5m_open__exit_quick,Intraday mean reversion [5m_open] with quick-fail mean reversion exits,entry_exit_family,,,,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-153.93000,4.55000,short,-158.48000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\us500\candidates\mean_reversion__5m_open__exit_quick_5m_open_symbol_candidate_trades.csv,artifacts\research\us500\candidates\mean_reversion__5m_open__exit_quick_5m_open_symbol_candidate_analysis.txt
volatility_breakout__5m_open__exit_trend,Generic volatility breakout [5m_open] with trend-runner exits,entry_exit_family,,,,-1.32106,6,0.00000,0.00000,0.00144,0.00000,-0.22018,-1.23453,-0.80405,-0.91437,0.00000,-0.22018,0.00000,7.33333,signal_exit,33.33333,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,-0.28360,trend_up_vol_mid,orderly_trend,-0.73692,33.33333,0.00000,999.00000,"{""trend_flat_vol_mid"": 2, ""trend_up_vol_high"": 2, ""trend_up_vol_mid"": 2}","{""trend_flat_vol_mid"": -0.300539007500015, ""trend_up_vol_high"": -0.28360105000002706, ""trend_up_vol_mid"": -0.7369234000000461}","{""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-153.93000,4.55000,short,-158.48000,500,-1.30999,-2.05166,-0.74373,0.00131,0.00205,100.00000,2,0.00000,-0.11329,-0.13139,0.00000,0.00000,-0.73692,-0.11329,0.00000,1,-0.25080,0.00000,2,artifacts\research\us500\candidates\volatility_breakout__5m_open__exit_trend_5m_open_symbol_candidate_trades.csv,artifacts\research\us500\candidates\volatility_breakout__5m_open__exit_trend_5m_open_symbol_candidate_analysis.txt
volatility_breakout__5m_open__exit_fastfail,Generic volatility breakout [5m_open] with fast-fail exits,entry_exit_family,,,,-1.23823,6,16.66667,0.05412,0.00136,0.00000,-0.20637,-1.03379,-0.68808,-0.90916,0.07085,-0.26181,0.27060,7.16667,signal_exit,33.33333,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,-0.21770,trend_up_vol_mid,orderly_trend,-0.73692,33.33333,0.00000,999.00000,"{""trend_flat_vol_mid"": 2, ""trend_up_vol_high"": 2, ""trend_up_vol_mid"": 2}","{""trend_flat_vol_mid"": -0.21770314950001646, ""trend_up_vol_high"": -0.28360105000002706, ""trend_up_vol_mid"": -0.7369234000000461}","{""trend_flat_vol_mid"": 0.2455247655347046, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_mid"": 50.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-153.93000,4.55000,short,-158.48000,500,-1.23911,-2.01588,-0.57760,0.00125,0.00203,100.00000,2,0.00000,-0.11329,-0.04856,0.00000,499.64833,-0.73692,-0.11329,0.00000,1,-0.16796,0.29667,2,artifacts\research\us500\candidates\volatility_breakout__5m_open__exit_fastfail_5m_open_symbol_candidate_trades.csv,artifacts\research\us500\candidates\volatility_breakout__5m_open__exit_fastfail_5m_open_symbol_candidate_analysis.txt
opening_range_breakout__5m_open__exit_trend,Opening range breakout [5m_open] with trend-runner exits,entry_exit_family,,,,-0.13031,1,0.00000,0.00000,0.00025,0.00000,-0.13031,0.00000,0.00000,-0.51296,0.00000,-0.13031,0.00000,3.00000,end_of_run,100.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,-0.13031,trend_up_vol_high,trend_expansion,-0.13031,100.00000,0.00000,999.00000,"{""trend_up_vol_high"": 1}","{""trend_up_vol_high"": -0.13030720000001567}","{""trend_up_vol_high"": 0.0}","{""trend_up_vol_high"": 0.0}",,1,-153.93000,4.55000,short,-158.48000,500,-0.13031,-0.13031,-0.13031,0.00013,0.00013,100.00000,2,0.00000,0.00000,-0.09940,0.00000,0.00000,0.00000,0.00000,0.00000,0,-0.19880,0.00000,1,artifacts\research\us500\candidates\opening_range_breakout__5m_open__exit_trend_5m_open_symbol_candidate_trades.csv,artifacts\research\us500\candidates\opening_range_breakout__5m_open__exit_trend_5m_open_symbol_candidate_analysis.txt
opening_range_breakout__5m_open__exit_fastfail,Opening range breakout [5m_open] with fast-fail exits,entry_exit_family,,,,-0.13031,1,0.00000,0.00000,0.00025,0.00000,-0.13031,0.00000,0.00000,-0.51296,0.00000,-0.13031,0.00000,3.00000,end_of_run,100.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,-0.13031,trend_up_vol_high,trend_expansion,-0.13031,100.00000,0.00000,999.00000,"{""trend_up_vol_high"": 1}","{""trend_up_vol_high"": -0.13030720000001567}","{""trend_up_vol_high"": 0.0}","{""trend_up_vol_high"": 0.0}",,1,-153.93000,4.55000,short,-158.48000,500,-0.13031,-0.13031,-0.13031,0.00013,0.00013,100.00000,2,0.00000,0.00000,-0.09940,0.00000,0.00000,0.00000,0.00000,0.00000,0,-0.19880,0.00000,1,artifacts\research\us500\candidates\opening_range_breakout__5m_open__exit_fastfail_5m_open_symbol_candidate_trades.csv,artifacts\research\us500\candidates\opening_range_breakout__5m_open__exit_fastfail_5m_open_symbol_candidate_analysis.txt
volatility_short_breakdown__5m_open__exit_trend,Generic short volatility breakdown [5m_open] with trend-runner exits,entry_exit_family,,,,0.65006,8,37.50000,1.99251,0.00019,0.00000,0.08126,0.17058,0.40242,3.37794,0.43501,-0.13099,3.32084,11.87500,trailing_stop,62.50000,1,0.00000,0.00000,trend_down_vol_mid,orderly_trend,1.11817,trend_flat_vol_mid,orderly_range,-0.44218,50.00000,0.70490,0.39545,"{""trend_down_vol_high"": 2, ""trend_down_vol_mid"": 2, ""trend_flat_vol_mid"": 4}","{""trend_down_vol_high"": -0.025927725000042284, ""trend_down_vol_mid"": 1.118166149999979, ""trend_flat_vol_mid"": -0.4421793080000839}","{""trend_down_vol_high"": 0.7946822958320221, ""trend_down_vol_mid"": 15.624369761085587, ""trend_flat_vol_mid"": 0.022219833651772256}","{""trend_down_vol_high"": 50.0, ""trend_down_vol_mid"": 50.0, ""trend_flat_vol_mid"": 25.0}",,1,-153.93000,4.55000,short,-158.48000,500,0.62961,-1.02205,2.93940,0.00049,0.00123,33.20000,2,0.00000,-0.31911,-0.12187,499.50000,4.18491,0.67070,0.10035,999.00000,1,-0.33210,0.00000,2,artifacts\research\us500\candidates\volatility_short_breakdown__5m_open__exit_trend_5m_open_symbol_candidate_trades.csv,artifacts\research\us500\candidates\volatility_short_breakdown__5m_open__exit_trend_5m_open_symbol_candidate_analysis.txt
volatility_short_breakdown__5m_open__exit_fastfail,Generic short volatility breakdown [5m_open] with fast-fail exits,entry_exit_family,,,,-0.13615,8,50.00000,0.74503,0.00051,0.00000,-0.01702,-0.09044,-0.07849,-0.26917,0.09946,-0.13349,0.74503,10.75000,trailing_stop,62.50000,1,0.00000,0.00000,trend_down_vol_mid,orderly_trend,0.14012,trend_flat_vol_mid,orderly_range,-0.35934,50.00000,0.38314,2.56459,"{""trend_down_vol_high"": 2, ""trend_down_vol_mid"": 2, ""trend_flat_vol_mid"": 4}","{""trend_down_vol_high"": 0.08307772499995282, ""trend_down_vol_mid"": 0.14011724999996888, ""trend_flat_vol_mid"": -0.3593434500000854}","{""trend_down_vol_high"": 5.8089771381977275, ""trend_down_vol_mid"": 2.832577809573338, ""trend_flat_vol_mid"": 0.18375153248124143}","{""trend_down_vol_high"": 50.0, ""trend_down_vol_mid"": 50.0, ""trend_flat_vol_mid"": 50.0}",,1,-153.93000,4.55000,short,-158.48000,500,-0.06458,-1.04263,0.57407,0.00044,0.00119,56.60000,2,0.00000,-0.26461,-0.03903,499.50000,499.61066,-0.30735,0.10035,999.00000,1,-0.24927,0.22132,2,artifacts\research\us500\candidates\volatility_short_breakdown__5m_open__exit_fastfail_5m_open_symbol_candidate_trades.csv,artifacts\research\us500\candidates\volatility_short_breakdown__5m_open__exit_fastfail_5m_open_symbol_candidate_analysis.txt
opening_range_short_breakdown__5m_open__exit_trend,Opening range short breakdown [5m_open] with trend-runner exits,entry_exit_family,,,,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-153.93000,4.55000,short,-158.48000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\us500\candidates\opening_range_short_breakdown__5m_open__exit_trend_5m_open_symbol_candidate_trades.csv,artifacts\research\us500\candidates\opening_range_short_breakdown__5m_open__exit_trend_5m_open_symbol_candidate_analysis.txt
opening_range_short_breakdown__5m_open__exit_fastfail,Opening range short breakdown [5m_open] with fast-fail exits,entry_exit_family,,,,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-153.93000,4.55000,short,-158.48000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\us500\candidates\opening_range_short_breakdown__5m_open__exit_fastfail_5m_open_symbol_candidate_trades.csv,artifacts\research\us500\candidates\opening_range_short_breakdown__5m_open__exit_fastfail_5m_open_symbol_candidate_analysis.txt
trend__5m_us,EMA trend continuation [5m_us],single,,,,-1.65485,16,25.00000,0.35975,0.00199,0.00000,-0.10343,-0.40750,-0.43747,-0.83272,0.23246,-0.21539,1.07925,13.00000,stop_loss,62.50000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,0.26294,trend_up_vol_mid,orderly_trend,-1.66661,62.50000,0.12057,6.33836,"{""trend_up_vol_high"": 3, ""trend_up_vol_low"": 3, ""trend_up_vol_mid"": 10}","{""trend_up_vol_high"": 0.26294049999993374, ""trend_up_vol_low"": -0.2511846000000219, ""trend_up_vol_mid"": -1.6666104755001472}","{""trend_up_vol_high"": 1.572487493053031, ""trend_up_vol_low"": 0.0370793193205422, ""trend_up_vol_mid"": 0.10615789833700912}","{""trend_up_vol_high"": 66.66666666666666, ""trend_up_vol_low"": 33.33333333333333, ""trend_up_vol_mid"": 10.0}",,1,-153.93000,4.55000,short,-158.48000,500,-1.61600,-3.09523,0.06604,0.00190,0.00313,94.40000,2,0.00000,-0.40479,0.31992,0.00713,2.75136,-1.08878,-0.14130,0.00000,1,0.00978,1.01528,3,artifacts\research\us500\candidates\trend__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\us500\candidates\trend__5m_us_5m_us_symbol_candidate_analysis.txt
momentum__5m_us,Momentum confirmation [5m_us],single,,,,0.58197,9,33.33333,1.60058,0.00090,0.00000,0.06466,0.15756,0.29983,0.64915,0.51699,-0.16150,3.20116,15.66667,trailing_stop,22.22222,1,0.00000,0.00000,trend_up_vol_mid,orderly_trend,0.43144,trend_flat_vol_mid,orderly_range,-0.33221,33.33333,0.73346,0.77001,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_mid"": 3, ""trend_up_vol_high"": 1, ""trend_up_vol_mid"": 2}","{""trend_flat_vol_high"": 0.41024914999993595, ""trend_flat_vol_mid"": -0.33221065000002453, ""trend_up_vol_high"": 0.07249184999998307, ""trend_up_vol_mid"": 0.4314368999999716}","{""trend_flat_vol_high"": 2.047867397054663, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 999.0, ""trend_up_vol_mid"": 2.7589161860872102}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 100.0, ""trend_up_vol_mid"": 50.0}",,1,-153.93000,4.55000,short,-158.48000,500,0.46186,-1.32474,2.61696,0.00066,0.00153,35.60000,2,0.00000,-0.53277,0.76097,0.00000,3.00702,-0.04671,-0.51559,0.00000,2,1.09933,3.89944,3,artifacts\research\us500\candidates\momentum__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\us500\candidates\momentum__5m_us_5m_us_symbol_candidate_analysis.txt
