symbol,entry_timestamp,exit_timestamp,entry_hour,exit_hour,entry_reason,exit_reason,entry_price,exit_price,quantity,pnl,costs,hold_bars,entry_confidence,entry_metadata
NVDA,2025-06-20T15:00:00+00:00,2025-06-20T15:15:00+00:00,15,15,mean_reversion,structure_exit,143.94369,143.81130,0.01000,-0.05161,0.05029,1,1.00000,"{'mean': 145.09188749999998, 'z_score_20': -1.7430715736233309}"
NVDA,2025-07-10T15:00:00+00:00,2025-07-10T15:30:00+00:00,15,15,mean_reversion,take_profit,161.80377,162.79109,0.01000,-0.04045,0.05032,2,1.00000,"{'mean': 162.72875, 'z_score_20': -2.1143597501777056}"
NVDA,2025-07-16T15:30:00+00:00,2025-07-17T15:00:00+00:00,15,15,mean_reversion,take_profit,169.86606,173.12795,0.01000,-0.01772,0.05034,10,1.00000,"{'mean': 170.4729375, 'z_score_20': -1.5903045154862907}"
NVDA,2025-07-18T15:00:00+00:00,2025-07-18T16:00:00+00:00,15,16,mean_reversion,trailing_stop,171.93145,172.12324,0.01000,-0.04843,0.05034,4,1.00000,"{'mean': 173.3833375, 'z_score_20': -2.217445214035878}"
NVDA,2025-08-07T16:45:00+00:00,2025-08-07T17:15:00+00:00,16,17,mean_reversion,structure_exit,180.56180,179.85603,0.01000,-0.05742,0.05036,2,1.00000,"{'mean': 181.201675, 'z_score_20': -1.7229736406552916}"
NVDA,2025-08-13T15:00:00+00:00,2025-08-13T15:15:00+00:00,15,15,mean_reversion,structure_exit,180.19370,180.02279,0.01000,-0.05207,0.05036,1,1.00000,"{'mean': 182.0735125, 'z_score_20': -2.9524903877829543}"
NVDA,2025-09-03T17:45:00+00:00,2025-09-04T15:30:00+00:00,17,15,mean_reversion,trailing_stop,170.28118,170.30445,0.01000,-0.05011,0.05034,3,1.00000,"{'mean': 170.935225, 'z_score_20': -1.7456473147195766}"
NVDA,2025-09-16T15:00:00+00:00,2025-09-16T15:45:00+00:00,15,15,mean_reversion,structure_exit,176.04772,175.21116,0.01000,-0.05872,0.05035,3,1.00000,"{'mean': 177.4158625, 'z_score_20': -2.2028522216139437}"
NVDA,2025-09-24T15:30:00+00:00,2025-09-24T15:45:00+00:00,15,15,mean_reversion,structure_exit,177.69329,176.14209,0.01000,-0.06587,0.05035,1,1.00000,"{'mean': 178.4223375, 'z_score_20': -2.296463307309643}"
NVDA,2025-10-03T16:30:00+00:00,2025-10-03T17:00:00+00:00,16,17,mean_reversion,structure_exit,187.75615,187.57884,0.01000,-0.05215,0.05038,2,1.00000,"{'mean': 188.8048625, 'z_score_20': -3.2576956154766212}"
