name,description,archetype,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_regime_pnl,worst_regime,worst_regime_pnl,dominant_regime_share_pct,regime_filter_label,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
trend,EMA trend continuation,single,-12.83005,122,17.21311,0.28208,0.01433,0.00000,-0.10516,0.24006,-0.17694,1.35669,12.56557,stop_loss,56.55738,1,0.00000,0.00000,trend_up_vol_high,0.70228,trend_up_vol_mid,-8.54656,54.09836,,2,0.00000,-2.41070,-3.42414,0.33142,0.29471,-5.71135,-3.25338,0.19770,26,-2.27605,0.49560,27,artifacts\us100_trend_default_symbol_candidate_trades.csv,artifacts\us100_trend_default_symbol_candidate_analysis.txt
momentum,Momentum confirmation,single,-6.14593,77,22.07792,0.45040,0.00759,0.00000,-0.07982,0.29627,-0.18638,1.58965,20.66234,stop_loss,35.06494,1,0.00000,0.00000,trend_up_vol_high,0.45071,trend_flat_vol_mid,-3.87919,37.66234,,2,0.00000,-2.03978,-1.84603,0.49695,0.60406,-1.73858,-3.76401,0.16191,22,0.07484,1.03470,19,artifacts\us100_momentum_default_symbol_candidate_trades.csv,artifacts\us100_momentum_default_symbol_candidate_analysis.txt
mean_reversion,Intraday mean reversion,single,-7.74492,41,2.43902,0.00005,0.00786,0.00000,-0.18890,0.00036,-0.19363,0.00185,7.80488,structure_exit,68.29268,1,0.00000,0.00000,trend_up_vol_mid,-0.27297,trend_down_vol_high,-2.70342,36.58537,,2,0.00000,-1.85043,-0.89241,0.00000,0.00000,-4.14923,-1.86932,0.00000,8,-0.63567,0.00000,6,artifacts\us100_mean_reversion_default_symbol_candidate_trades.csv,artifacts\us100_mean_reversion_default_symbol_candidate_analysis.txt
volatility_breakout,Generic volatility breakout,single,-15.08986,168,13.69048,0.30451,0.01518,0.00000,-0.08982,0.28726,-0.14963,1.91977,10.14881,stop_loss,36.90476,1,0.00000,0.00000,trend_up_vol_high,0.01874,trend_flat_vol_mid,-5.68763,29.76190,,2,0.00000,-2.62472,-5.20349,0.39343,0.17859,-5.11783,-3.83627,0.20521,33,-4.96262,0.21248,40,artifacts\us100_volatility_breakout_default_symbol_candidate_trades.csv,artifacts\us100_volatility_breakout_default_symbol_candidate_analysis.txt
opening_range_breakout,Opening range breakout,single,-0.46608,17,29.41176,0.77627,0.00052,0.00000,-0.02742,0.32343,-0.17360,1.86305,15.17647,stop_loss,41.17647,1,0.00000,0.00000,trend_flat_vol_mid,0.21437,trend_flat_vol_high,-0.41003,41.17647,,2,0.00000,-0.07718,-0.31874,0.81861,0.00000,0.65718,-0.18517,0.58981,4,-0.56230,0.00000,3,artifacts\us100_opening_range_breakout_default_symbol_candidate_trades.csv,artifacts\us100_opening_range_breakout_default_symbol_candidate_analysis.txt
volatility_short_breakdown,Generic short volatility breakdown,single,-29.22282,275,13.09091,0.22733,0.02922,0.00000,-0.10626,0.23883,-0.15824,1.50922,7.67273,stop_loss,40.72727,1,0.00000,0.00000,trend_flat_vol_high,-1.21193,trend_flat_vol_mid,-9.97214,32.00000,,2,0.00000,-4.54418,-6.88799,0.29011,0.26005,-14.70333,-4.32199,0.39633,57,-8.74649,0.13269,72,artifacts\us100_volatility_short_breakdown_default_symbol_candidate_trades.csv,artifacts\us100_volatility_short_breakdown_default_symbol_candidate_analysis.txt
opening_range_short_breakdown,Opening range short breakdown,single,2.39128,17,52.94118,2.27153,0.00034,0.00000,0.14066,0.47466,-0.23508,2.01914,20.94118,take_profit,47.05882,1,0.00000,0.00000,trend_down_vol_high,1.85941,trend_flat_vol_mid,-0.29679,47.05882,,2,0.00000,1.91717,0.18607,6.54215,499.50000,0.40993,2.16094,8.28097,4,0.00000,0.00000,0,artifacts\us100_opening_range_short_breakdown_default_symbol_candidate_trades.csv,artifacts\us100_opening_range_short_breakdown_default_symbol_candidate_analysis.txt
trend__exit_trend,EMA trend continuation with trend-runner exits,entry_exit_family,-13.16503,118,16.94915,0.26546,0.01454,0.00000,-0.11157,0.23789,-0.18289,1.30077,16.66102,stop_loss,59.32203,1,0.00000,0.00000,trend_up_vol_high,-0.14803,trend_up_vol_mid,-8.35037,54.23729,,2,0.00000,-2.76710,-3.83487,0.27922,0.20649,-5.68446,-3.40439,0.16785,26,-2.73434,0.37962,26,artifacts\us100_trend__exit_trend_default_symbol_candidate_trades.csv,artifacts\us100_trend__exit_trend_default_symbol_candidate_analysis.txt
trend__exit_fastfail,EMA trend continuation with fast-fail exits,entry_exit_family,-14.19329,124,16.93548,0.19537,0.01447,0.00000,-0.11446,0.16411,-0.17126,0.95825,9.06452,stop_loss,52.41935,1,0.00000,0.00000,trend_up_vol_high,-0.58694,trend_up_vol_mid,-9.13012,56.45161,,2,0.00000,-2.78986,-3.88887,0.23763,0.15670,-5.66407,-3.64073,0.13201,28,-3.34282,0.21359,27,artifacts\us100_trend__exit_fastfail_default_symbol_candidate_trades.csv,artifacts\us100_trend__exit_fastfail_default_symbol_candidate_analysis.txt
momentum__exit_trend,Momentum confirmation with trend-runner exits,entry_exit_family,-7.19050,77,20.77922,0.38676,0.00877,0.00000,-0.09338,0.28344,-0.19222,1.47454,25.68831,stop_loss,40.25974,1,0.00000,0.00000,trend_up_vol_high,-0.16761,trend_flat_vol_mid,-3.96369,37.66234,,2,0.00000,-2.73831,-2.35718,0.28123,0.48011,-2.03033,-4.41382,0.09069,22,-0.24615,0.89062,19,artifacts\us100_momentum__exit_trend_default_symbol_candidate_trades.csv,artifacts\us100_momentum__exit_trend_default_symbol_candidate_analysis.txt
momentum__exit_fastfail,Momentum confirmation with fast-fail exits,entry_exit_family,-5.50883,77,24.67532,0.45943,0.00671,0.00000,-0.07154,0.24642,-0.17570,1.40248,17.57143,stop_loss,35.06494,1,0.00000,0.00000,trend_up_vol_high,0.08322,trend_flat_vol_mid,-3.15955,37.66234,,2,0.00000,-1.81704,-1.86028,0.50429,0.51067,-1.28647,-3.35403,0.16384,22,-0.28415,0.86594,19,artifacts\us100_momentum__exit_fastfail_default_symbol_candidate_trades.csv,artifacts\us100_momentum__exit_fastfail_default_symbol_candidate_analysis.txt
mean_reversion__exit_quick,Intraday mean reversion with quick-fail mean reversion exits,entry_exit_family,-7.24505,41,2.43902,0.03321,0.00726,0.00000,-0.17671,0.24884,-0.18735,1.32824,6.19512,structure_exit,82.92683,1,0.00000,0.00000,trend_up_vol_mid,-0.27617,trend_flat_vol_high,-3.00075,36.58537,,2,0.00000,-1.47048,-0.95190,0.00000,0.00000,-3.79554,-1.60027,0.00000,8,-0.69067,0.00000,6,artifacts\us100_mean_reversion__exit_quick_default_symbol_candidate_trades.csv,artifacts\us100_mean_reversion__exit_quick_default_symbol_candidate_analysis.txt
volatility_breakout__exit_trend,Generic volatility breakout with trend-runner exits,entry_exit_family,-15.78499,167,16.16766,0.28367,0.01588,0.00000,-0.09452,0.23151,-0.15740,1.47087,11.74251,stop_loss,39.52096,1,0.00000,0.00000,trend_up_vol_high,-0.03326,trend_flat_vol_mid,-6.22820,29.94012,,2,0.00000,-2.81626,-4.81744,0.36434,0.23201,-6.03867,-3.87926,0.22022,33,-4.57357,0.26772,40,artifacts\us100_volatility_breakout__exit_trend_default_symbol_candidate_trades.csv,artifacts\us100_volatility_breakout__exit_trend_default_symbol_candidate_analysis.txt
