name,description,archetype,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_regime_pnl,worst_regime,worst_regime_pnl,dominant_regime_share_pct,regime_filter_label,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low,Forex breakout momentum [15m_overlap] focused on trend_flat_vol_low,regime_improved,96.21687,27,44.44444,1.23065,0.06683,13.50000,3.56359,42.78140,-27.81067,1.53831,5.74074,take_profit,29.62963,1,0.00000,0.00000,trend_flat_vol_low,96.21687,trend_flat_vol_low,96.21687,100.00000,trend_flat_vol_low,2,0.00000,287.04108,-134.22223,516.12822,0.28772,-14.23708,316.53705,999.00000,4,-212.40917,0.04971,6,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low_symbol_candidate_trades.csv,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low_symbol_candidate_analysis.txt
forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_patient,Forex breakout momentum [15m_overlap] focused on trend_flat_vol_low with patient near-miss optimization,near_miss_optimized,79.31729,27,37.03704,1.19214,0.09433,13.50000,2.93768,49.21373,-24.28353,2.02663,5.48148,stop_loss,37.03704,1,0.00000,0.00000,trend_flat_vol_low,79.31729,trend_flat_vol_low,79.31729,100.00000,trend_flat_vol_low,2,0.00000,287.04108,-134.22223,516.12822,0.28772,-31.13665,316.53705,999.00000,4,-212.40917,0.04971,6,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_patient_symbol_candidate_trades.csv,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_patient_symbol_candidate_analysis.txt
forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_patient__trend_flat_vol_low,Forex breakout momentum [15m_overlap] focused on trend_flat_vol_low with patient near-miss optimization focused on trend_flat_vol_low,near_miss_optimized,79.31729,27,37.03704,1.19214,0.09433,13.50000,2.93768,49.21373,-24.28353,2.02663,5.48148,stop_loss,37.03704,1,0.00000,0.00000,trend_flat_vol_low,79.31729,trend_flat_vol_low,79.31729,100.00000,trend_flat_vol_low,2,0.00000,287.04108,-134.22223,516.12822,0.28772,-31.13665,316.53705,999.00000,4,-212.40917,0.04971,6,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_patient__trend_flat_vol_low_symbol_candidate_trades.csv,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_patient__trend_flat_vol_low_symbol_candidate_analysis.txt
forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_patient__trend_flat,Forex breakout momentum [15m_overlap] focused on trend_flat_vol_low with patient near-miss optimization focused on trend_flat,near_miss_optimized,54.10528,31,29.03226,1.18693,0.11407,15.50000,1.74533,38.17215,-13.15655,2.90138,5.03226,stop_loss,29.03226,1,0.00000,0.00000,trend_flat_vol_low,174.73267,trend_flat_vol_mid,-67.97632,64.51613,trend_flat,2,0.00000,128.17306,-38.32716,3.91242,0.19816,-19.62497,134.37269,4.44961,6,-34.51930,0.29195,5,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_patient__trend_flat_symbol_candidate_trades.csv,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_patient__trend_flat_symbol_candidate_analysis.txt
forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_protective,Forex breakout momentum [15m_overlap] focused on trend_flat_vol_low with protective near-miss optimization,near_miss_optimized,176.11487,27,40.74074,1.53232,0.07803,13.50000,6.52277,46.08709,-20.67769,2.22883,5.11111,take_profit,29.62963,1,0.00000,0.00000,trend_flat_vol_low,176.11487,trend_flat_vol_low,176.11487,100.00000,trend_flat_vol_low,2,0.00000,287.04108,-93.97323,516.12822,0.30171,-8.63722,316.53705,999.00000,4,-131.91119,0.07768,6,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_protective_symbol_candidate_trades.csv,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_protective_symbol_candidate_analysis.txt
forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_protective__trend_flat_vol_low,Forex breakout momentum [15m_overlap] focused on trend_flat_vol_low with protective near-miss optimization focused on trend_flat_vol_low,near_miss_optimized,176.11487,27,40.74074,1.53232,0.07803,13.50000,6.52277,46.08709,-20.67769,2.22883,5.11111,take_profit,29.62963,1,0.00000,0.00000,trend_flat_vol_low,176.11487,trend_flat_vol_low,176.11487,100.00000,trend_flat_vol_low,2,0.00000,287.04108,-93.97323,516.12822,0.30171,-8.63722,316.53705,999.00000,4,-131.91119,0.07768,6,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_protective__trend_flat_vol_low_symbol_candidate_trades.csv,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_protective__trend_flat_vol_low_symbol_candidate_analysis.txt
forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_protective__trend_flat,Forex breakout momentum [15m_overlap] focused on trend_flat_vol_low with protective near-miss optimization focused on trend_flat,near_miss_optimized,78.80466,31,32.25806,1.27577,0.08937,15.50000,2.54209,36.45699,-13.60787,2.67911,5.12903,stop_loss,29.03226,1,0.00000,0.00000,trend_flat_vol_low,197.23211,trend_flat_vol_mid,-67.97632,64.51613,trend_flat,2,0.00000,128.17306,-38.32716,3.91242,0.19816,2.87447,134.37269,4.44961,6,-34.51930,0.29195,5,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_protective__trend_flat_symbol_candidate_trades.csv,artifacts\eurusd_forex_breakout_momentum__15m_overlap__regime_trend_flat_vol_low__near_miss_protective__trend_flat_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__15m_europe__regime_trend_flat_vol_mid__near_miss_patient,Forex short breakdown momentum [15m_europe] focused on trend_flat_vol_mid with patient near-miss optimization,near_miss_optimized,88.20132,4,75.00000,4.74186,0.00000,2.00000,22.05033,37.25762,-23.57155,1.58062,3.25000,take_profit,50.00000,1,0.00000,0.00000,trend_flat_vol_mid,88.20132,trend_flat_vol_mid,88.20132,100.00000,trend_flat_vol_mid,2,0.00000,5.07690,1.16309,0.71538,499.50000,54.52187,0.00000,0.00000,0,2.32618,999.00000,1,artifacts\eurusd_forex_short_breakdown_momentum__15m_europe__regime_trend_flat_vol_mid__near_miss_patient_symbol_candidate_trades.csv,artifacts\eurusd_forex_short_breakdown_momentum__15m_europe__regime_trend_flat_vol_mid__near_miss_patient_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__15m_europe__regime_trend_flat_vol_mid__near_miss_patient__trend_flat_vol_mid,Forex short breakdown momentum [15m_europe] focused on trend_flat_vol_mid with patient near-miss optimization focused on trend_flat_vol_mid,near_miss_optimized,88.20132,4,75.00000,4.74186,0.00000,2.00000,22.05033,37.25762,-23.57155,1.58062,3.25000,take_profit,50.00000,1,0.00000,0.00000,trend_flat_vol_mid,88.20132,trend_flat_vol_mid,88.20132,100.00000,trend_flat_vol_mid,2,0.00000,5.07690,1.16309,0.71538,499.50000,54.52187,0.00000,0.00000,0,2.32618,999.00000,1,artifacts\eurusd_forex_short_breakdown_momentum__15m_europe__regime_trend_flat_vol_mid__near_miss_patient__trend_flat_vol_mid_symbol_candidate_trades.csv,artifacts\eurusd_forex_short_breakdown_momentum__15m_europe__regime_trend_flat_vol_mid__near_miss_patient__trend_flat_vol_mid_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__15m_europe__regime_trend_flat_vol_mid__near_miss_patient__trend_flat,Forex short breakdown momentum [15m_europe] focused on trend_flat_vol_mid with patient near-miss optimization focused on trend_flat,near_miss_optimized,77.50533,71,35.21127,1.13599,0.22785,35.50000,1.09162,25.89757,-12.38987,2.09022,5.35211,stop_loss,29.57746,1,0.00000,0.00000,trend_flat_vol_mid,154.99291,trend_flat_vol_low,-77.48758,85.91549,trend_flat,2,0.00000,-89.76524,226.91539,0.49709,2.48530,-121.50979,-40.18440,0.74746,16,254.63973,2.54842,21,artifacts\eurusd_forex_short_breakdown_momentum__15m_europe__regime_trend_flat_vol_mid__near_miss_patient__trend_flat_symbol_candidate_trades.csv,artifacts\eurusd_forex_short_breakdown_momentum__15m_europe__regime_trend_flat_vol_mid__near_miss_patient__trend_flat_symbol_candidate_analysis.txt
