symbol,entry_timestamp,exit_timestamp,entry_hour,exit_hour,entry_reason,exit_reason,entry_price,exit_price,quantity,pnl,costs,hold_bars,entry_confidence,entry_metadata
JP225,2026-04-01T03:00:00+00:00,2026-04-02T04:00:00+00:00,3,4,momentum_confirmation,stale_breakout,53059.26612,52978.96905,0.01000,-0.80297,0.00000,22,1.00000,"{'momentum_5': 0.011169670342237925, 'momentum_20': 0.021243214106957176}"
JP225,2026-04-06T03:00:00+00:00,2026-04-06T11:00:00+00:00,3,11,momentum_confirmation,end_of_run,53685.31941,53933.15782,0.01000,2.47838,0.00000,8,1.00000,"{'momentum_5': 0.012143725898758229, 'momentum_20': 0.011514289214069606}"
