symbol,entry_timestamp,exit_timestamp,entry_hour,exit_hour,entry_reason,exit_reason,entry_price,exit_price,quantity,pnl,costs,hold_bars,entry_confidence,entry_metadata
QQQ,2025-10-10T15:00:00+00:00,2025-10-10T15:05:00+00:00,15,15,mean_reversion,structure_exit,605.33148,602.98856,0.01000,-0.02343,0.00000,1,1.00000,"{'mean': 607.88, 'z_score_20': -3.8621826787039564}"
QQQ,2025-10-10T15:15:00+00:00,2025-10-10T15:20:00+00:00,15,15,mean_reversion,structure_exit,603.43138,598.77877,0.01000,-0.04653,0.00000,1,1.00000,"{'mean': 606.3462499999999, 'z_score_20': -2.3648072099702193}"
QQQ,2025-10-15T17:05:00+00:00,2025-10-15T17:10:00+00:00,17,17,mean_reversion,structure_exit,599.73120,596.12400,0.01000,-0.03607,0.00000,1,1.00000,"{'mean': 601.583975, 'z_score_20': -3.016124302221561}"
QQQ,2025-10-22T15:20:00+00:00,2025-10-22T15:25:00+00:00,15,15,mean_reversion,structure_exit,606.61154,604.31849,0.01000,-0.02293,0.00000,1,1.00000,"{'mean': 609.1301125, 'z_score_20': -1.6851044794422352}"
QQQ,2025-11-07T15:00:00+00:00,2025-11-07T15:05:00+00:00,15,15,mean_reversion,structure_exit,605.04146,604.19850,0.01000,-0.00843,0.00000,1,1.00000,"{'mean': 611.532275, 'z_score_20': -1.7989124602944488}"
QQQ,2025-11-13T15:45:00+00:00,2025-11-13T15:50:00+00:00,15,15,mean_reversion,structure_exit,612.63184,610.36819,0.01000,-0.02264,0.00000,1,1.00000,"{'mean': 614.7052875, 'z_score_20': -2.0230468098653245}"
QQQ,2025-11-18T15:00:00+00:00,2025-11-18T15:15:00+00:00,15,15,mean_reversion,trailing_stop,593.70090,593.41904,0.01000,-0.00282,0.00000,3,1.00000,"{'mean': 606.409375, 'z_score_20': -2.98339809885746}"
QQQ,2025-11-20T16:00:00+00:00,2025-11-20T16:05:00+00:00,16,16,mean_reversion,structure_exit,609.72480,607.35834,0.01000,-0.02366,0.00000,1,1.00000,"{'mean': 611.9716375, 'z_score_20': -2.669726091105129}"
QQQ,2025-11-20T16:15:00+00:00,2025-11-20T16:20:00+00:00,16,16,mean_reversion,structure_exit,605.90151,603.71852,0.01000,-0.02183,0.00000,1,1.00000,"{'mean': 609.5741375, 'z_score_20': -2.7133342331885903}"
QQQ,2025-11-21T15:00:00+00:00,2025-11-21T15:05:00+00:00,15,15,mean_reversion,structure_exit,586.70055,585.59943,0.01000,-0.01101,0.00000,1,1.00000,"{'mean': 590.9968, 'z_score_20': -2.356408921908465}"
QQQ,2025-11-21T15:15:00+00:00,2025-11-21T15:20:00+00:00,15,15,mean_reversion,structure_exit,586.49054,585.69943,0.01000,-0.00791,0.00000,1,1.00000,"{'mean': 588.36055, 'z_score_20': -1.6203922332134066}"
QQQ,2025-11-21T15:30:00+00:00,2025-11-21T15:35:00+00:00,15,15,mean_reversion,structure_exit,583.82040,580.56568,0.01000,-0.03255,0.00000,1,1.00000,"{'mean': 586.01055, 'z_score_20': -2.4315453223229837}"
