name,description,archetype,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,mc_simulations,mc_pnl_median,mc_pnl_p05,mc_pnl_p95,mc_max_drawdown_pct_median,mc_max_drawdown_pct_p95,mc_loss_probability_pct,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
trend,EMA trend continuation,single,-1.66464,120,0.00000,0.00000,0.00166,0.00000,-0.01387,-7.87549,-0.99210,-1.00000,0.00000,-0.01387,0.00000,1.00000,stop_loss,95.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,-0.22294,trend_up_vol_low,orderly_trend,-0.96618,57.50000,0.00000,999.00000,"{""trend_up_vol_high"": 16, ""trend_up_vol_low"": 69, ""trend_up_vol_mid"": 35}","{""trend_up_vol_high"": -0.22293733925014664, ""trend_up_vol_low"": -0.9661802819506319, ""trend_up_vol_mid"": -0.4755205665003207}","{""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-385.11000,-47.60000,none,-337.51000,500,-1.66349,-1.70069,-1.63755,0.00166,0.00170,100.00000,2,0.00000,-0.22054,-0.37924,0.00000,0.00000,-0.77121,-0.19787,0.00000,14,-0.48011,0.00000,34,artifacts\research\ger40\candidates\trend_default_symbol_candidate_trades.csv,artifacts\research\ger40\candidates\trend_default_symbol_candidate_analysis.txt
momentum,Momentum confirmation,single,-0.90134,64,0.00000,0.00000,0.00090,0.00000,-0.01408,-6.12608,-0.98714,-1.00000,0.00000,-0.01408,0.00000,1.00000,stop_loss,95.31250,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,-0.03714,trend_up_vol_low,orderly_trend,-0.32644,34.37500,0.00000,999.00000,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 8, ""trend_flat_vol_mid"": 5, ""trend_up_vol_high"": 10, ""trend_up_vol_low"": 22, ""trend_up_vol_mid"": 16}","{""trend_flat_vol_high"": -0.03713646795002745, ""trend_flat_vol_low"": -0.11175454950007328, ""trend_flat_vol_mid"": -0.06750161275004565, ""trend_up_vol_high"": -0.1409512066500917, ""trend_up_vol_low"": -0.32644242265020124, ""trend_up_vol_mid"": -0.21755737315014642}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-385.11000,-47.60000,none,-337.51000,500,-0.90104,-0.93299,-0.87457,0.00090,0.00093,100.00000,2,0.00000,-0.16422,-0.20695,0.00000,0.00000,-0.40725,-0.18223,0.00000,13,-0.22974,0.00000,16,artifacts\research\ger40\candidates\momentum_default_symbol_candidate_trades.csv,artifacts\research\ger40\candidates\momentum_default_symbol_candidate_analysis.txt
mean_reversion,Intraday mean reversion,single,-0.40306,30,0.00000,0.00000,0.00040,0.00000,-0.01344,-7.22137,-0.99086,-1.00000,0.00000,-0.01344,0.00000,1.00000,structure_exit,96.66667,1,0.00000,0.00000,trend_down_vol_low,orderly_trend,-0.04873,trend_flat_vol_high,dislocated_chop,-0.11731,30.00000,0.00000,999.00000,"{""trend_down_vol_high"": 4, ""trend_down_vol_low"": 3, ""trend_down_vol_mid"": 5, ""trend_flat_vol_high"": 9, ""trend_flat_vol_low"": 5, ""trend_flat_vol_mid"": 4}","{""trend_down_vol_high"": -0.0539442666000366, ""trend_down_vol_low"": -0.048731667000027484, ""trend_down_vol_mid"": -0.06497533655004567, ""trend_flat_vol_high"": -0.11730727765008254, ""trend_flat_vol_low"": -0.06554602005004576, ""trend_flat_vol_mid"": -0.05255076295003661}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0}",,1,-385.11000,-47.60000,none,-337.51000,500,-0.40263,-0.41946,-0.38602,0.00040,0.00042,100.00000,2,0.00000,-0.06933,-0.10088,0.00000,0.00000,-0.16926,-0.08646,0.00000,6,-0.09628,0.00000,7,artifacts\research\ger40\candidates\mean_reversion_default_symbol_candidate_trades.csv,artifacts\research\ger40\candidates\mean_reversion_default_symbol_candidate_analysis.txt
volatility_breakout,Generic volatility breakout,single,-0.66629,49,0.00000,0.00000,0.00067,0.00000,-0.01360,-14.53873,-0.99769,-1.00000,0.00000,-0.01360,0.00000,1.00000,stop_loss,97.95918,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,-0.03714,trend_up_vol_mid,orderly_trend,-0.24634,36.73469,0.00000,999.00000,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 3, ""trend_flat_vol_mid"": 5, ""trend_up_vol_high"": 10, ""trend_up_vol_low"": 10, ""trend_up_vol_mid"": 18}","{""trend_flat_vol_high"": -0.03713646795002745, ""trend_flat_vol_low"": -0.041169560000027444, ""trend_flat_vol_mid"": -0.0671727489000456, ""trend_up_vol_high"": -0.1374101746500916, ""trend_up_vol_low"": -0.13705481565009164, ""trend_up_vol_mid"": -0.24634426460016484}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-385.11000,-47.60000,none,-337.51000,500,-0.66592,-0.67525,-0.65566,0.00067,0.00068,100.00000,2,0.00000,-0.11516,-0.13548,0.00000,0.00000,-0.28751,-0.13467,0.00000,10,-0.15008,0.00000,11,artifacts\research\ger40\candidates\volatility_breakout_default_symbol_candidate_trades.csv,artifacts\research\ger40\candidates\volatility_breakout_default_symbol_candidate_analysis.txt
opening_range_breakout,Opening range breakout,single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-385.11000,-47.60000,none,-337.51000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\ger40\candidates\opening_range_breakout_default_symbol_candidate_trades.csv,artifacts\research\ger40\candidates\opening_range_breakout_default_symbol_candidate_analysis.txt
volatility_short_breakdown,Generic short volatility breakdown,single,-0.75436,53,0.00000,0.00000,0.00075,0.00000,-0.01423,-9.05863,-0.99407,-1.00000,0.00000,-0.01423,0.00000,1.00000,stop_loss,69.81132,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,-0.04496,trend_down_vol_mid,orderly_trend,-0.26890,35.84906,0.00000,999.00000,"{""trend_down_vol_high"": 4, ""trend_down_vol_low"": 17, ""trend_down_vol_mid"": 19, ""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 4, ""trend_flat_vol_mid"": 6}","{""trend_down_vol_high"": -0.06484178070003672, ""trend_down_vol_low"": -0.23448080590015558, ""trend_down_vol_mid"": -0.26889925570017426, ""trend_flat_vol_high"": -0.044962499750027335, ""trend_flat_vol_low"": -0.05704781665003665, ""trend_flat_vol_mid"": -0.08412523070005491}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0}",,1,-385.11000,-47.60000,none,-337.51000,500,-0.75255,-0.77192,-0.73793,0.00075,0.00077,100.00000,2,0.00000,-0.13297,-0.15991,0.00000,0.00000,-0.39594,-0.12525,0.00000,9,-0.16550,0.00000,11,artifacts\research\ger40\candidates\volatility_short_breakdown_default_symbol_candidate_trades.csv,artifacts\research\ger40\candidates\volatility_short_breakdown_default_symbol_candidate_analysis.txt
opening_range_short_breakdown,Opening range short breakdown,single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-385.11000,-47.60000,none,-337.51000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\ger40\candidates\opening_range_short_breakdown_default_symbol_candidate_trades.csv,artifacts\research\ger40\candidates\opening_range_short_breakdown_default_symbol_candidate_analysis.txt
trend__exit_trend,EMA trend continuation with trend-runner exits,entry_exit_family,-1.66464,120,0.00000,0.00000,0.00166,0.00000,-0.01387,-7.87549,-0.99210,-1.00000,0.00000,-0.01387,0.00000,1.00000,stop_loss,100.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,-0.22294,trend_up_vol_low,orderly_trend,-0.96618,57.50000,0.00000,999.00000,"{""trend_up_vol_high"": 16, ""trend_up_vol_low"": 69, ""trend_up_vol_mid"": 35}","{""trend_up_vol_high"": -0.22293733925014664, ""trend_up_vol_low"": -0.9661802819506319, ""trend_up_vol_mid"": -0.4755205665003207}","{""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-385.11000,-47.60000,none,-337.51000,500,-1.66349,-1.70069,-1.63755,0.00166,0.00170,100.00000,2,0.00000,-0.22054,-0.37924,0.00000,0.00000,-0.77121,-0.19787,0.00000,14,-0.48011,0.00000,34,artifacts\research\ger40\candidates\trend__exit_trend_default_symbol_candidate_trades.csv,artifacts\research\ger40\candidates\trend__exit_trend_default_symbol_candidate_analysis.txt
trend__exit_fastfail,EMA trend continuation with fast-fail exits,entry_exit_family,-1.66464,120,0.00000,0.00000,0.00166,0.00000,-0.01387,-7.87549,-0.99210,-1.00000,0.00000,-0.01387,0.00000,1.00000,stop_loss,95.00000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,-0.22294,trend_up_vol_low,orderly_trend,-0.96618,57.50000,0.00000,999.00000,"{""trend_up_vol_high"": 16, ""trend_up_vol_low"": 69, ""trend_up_vol_mid"": 35}","{""trend_up_vol_high"": -0.22293733925014664, ""trend_up_vol_low"": -0.9661802819506319, ""trend_up_vol_mid"": -0.4755205665003207}","{""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-385.11000,-47.60000,none,-337.51000,500,-1.66349,-1.70069,-1.63755,0.00166,0.00170,100.00000,2,0.00000,-0.22054,-0.37924,0.00000,0.00000,-0.77121,-0.19787,0.00000,14,-0.48011,0.00000,34,artifacts\research\ger40\candidates\trend__exit_fastfail_default_symbol_candidate_trades.csv,artifacts\research\ger40\candidates\trend__exit_fastfail_default_symbol_candidate_analysis.txt
momentum__exit_trend,Momentum confirmation with trend-runner exits,entry_exit_family,-0.90134,64,0.00000,0.00000,0.00090,0.00000,-0.01408,-6.12608,-0.98714,-1.00000,0.00000,-0.01408,0.00000,1.00000,stop_loss,100.00000,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,-0.03714,trend_up_vol_low,orderly_trend,-0.32644,34.37500,0.00000,999.00000,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 8, ""trend_flat_vol_mid"": 5, ""trend_up_vol_high"": 10, ""trend_up_vol_low"": 22, ""trend_up_vol_mid"": 16}","{""trend_flat_vol_high"": -0.03713646795002745, ""trend_flat_vol_low"": -0.11175454950007328, ""trend_flat_vol_mid"": -0.06750161275004565, ""trend_up_vol_high"": -0.1409512066500917, ""trend_up_vol_low"": -0.32644242265020124, ""trend_up_vol_mid"": -0.21755737315014642}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-385.11000,-47.60000,none,-337.51000,500,-0.90104,-0.93299,-0.87457,0.00090,0.00093,100.00000,2,0.00000,-0.16422,-0.20695,0.00000,0.00000,-0.40725,-0.18223,0.00000,13,-0.22974,0.00000,16,artifacts\research\ger40\candidates\momentum__exit_trend_default_symbol_candidate_trades.csv,artifacts\research\ger40\candidates\momentum__exit_trend_default_symbol_candidate_analysis.txt
