name,description,archetype,strategy_family,direction_mode,direction_role,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,mc_simulations,mc_pnl_median,mc_pnl_p05,mc_pnl_p95,mc_max_drawdown_pct_median,mc_max_drawdown_pct_p95,mc_loss_probability_pct,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
crypto_vwap_reversion__5m_europe,ETH selective VWAP/z-score mean reversion [5m_europe],single,,,,-225.74415,31,16.12903,0.17086,0.22574,50.29841,-7.28207,-0.77025,-0.60575,-1.00000,9.30376,-10.47165,0.88847,4.93548,structure_exit,41.93548,1,0.00000,0.00000,trend_down_vol_high,trend_expansion,0.03485,trend_flat_vol_mid,orderly_range,-105.04667,48.38710,0.00015,3013.85334,"{""trend_down_vol_high"": 1, ""trend_down_vol_mid"": 3, ""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 15, ""trend_up_vol_mid"": 8}","{""trend_down_vol_high"": 0.0348546067001575, ""trend_down_vol_mid"": -32.568394345099335, ""trend_flat_vol_high"": -9.613433919299574, ""trend_flat_vol_low"": -11.32448029379906, ""trend_flat_vol_mid"": -105.04667270199592, ""trend_up_vol_mid"": -67.22602251669754}","{""trend_down_vol_high"": 999.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.4902317311303588, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.2617196085387732, ""trend_up_vol_mid"": 0.0}","{""trend_down_vol_high"": 100.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 20.0, ""trend_up_vol_mid"": 0.0}",,1,-30.00000,-30.00000,none,0.00000,500,-223.52159,-308.50525,-136.97909,0.22842,0.31157,100.00000,2,0.00000,-84.86918,-60.73574,0.08576,0.00000,-63.72665,-105.53329,0.00000,9,-53.97291,0.00000,5,artifacts\research\eth\candidates\crypto_vwap_reversion__5m_europe_5m_europe_symbol_candidate_trades.csv,artifacts\research\eth\candidates\crypto_vwap_reversion__5m_europe_5m_europe_symbol_candidate_analysis.txt
eth_liquidity_sweep_reversal__5m_europe,ETH selective liquidity sweep reversal [5m_europe],single,,,,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-30.00000,-30.00000,none,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eth\candidates\eth_liquidity_sweep_reversal__5m_europe_5m_europe_symbol_candidate_trades.csv,artifacts\research\eth\candidates\eth_liquidity_sweep_reversal__5m_europe_5m_europe_symbol_candidate_analysis.txt
crypto_short_reversion__5m_europe,ETH short mean reversion in downtrend [5m_europe],single,,,,-77.48773,11,9.09091,0.12190,0.07749,16.98416,-7.04434,-1.00894,-0.73538,-1.00000,10.75655,-8.82443,1.21895,5.36364,signal_exit,36.36364,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-6.08355,trend_down_vol_mid,orderly_trend,-29.82434,54.54545,0.00000,999.00000,"{""trend_down_vol_high"": 3, ""trend_down_vol_mid"": 6, ""trend_flat_vol_high"": 1, ""trend_flat_vol_low"": 1}","{""trend_down_vol_high"": -28.133133776599376, ""trend_down_vol_mid"": -29.824339132399306, ""trend_flat_vol_high"": -13.446713604100145, ""trend_flat_vol_low"": -6.083545844899875}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_mid"": 0.2650644015291263, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_mid"": 16.666666666666664, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0}",,1,-30.00000,-30.00000,none,0.00000,500,-80.24148,-111.32499,-40.44300,0.08275,0.11256,100.00000,2,0.00000,-13.57801,-23.31504,0.00000,0.00000,-29.10523,-16.22040,0.00000,2,-20.67265,0.00000,3,artifacts\research\eth\candidates\crypto_short_reversion__5m_europe_5m_europe_symbol_candidate_trades.csv,artifacts\research\eth\candidates\crypto_short_reversion__5m_europe_5m_europe_symbol_candidate_analysis.txt
crypto_vwap_reversion__5m_europe__exit_trend,ETH selective VWAP/z-score mean reversion [5m_europe] with trend-runner exits,entry_exit_family,,,,-234.11776,31,16.12903,0.19276,0.23412,50.30900,-7.55219,-0.73376,-0.59528,-1.00000,11.18071,-11.15467,1.00233,6.38710,stop_loss,41.93548,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,11.98879,trend_flat_vol_mid,orderly_range,-131.66190,48.38710,0.04645,10.98208,"{""trend_down_vol_high"": 1, ""trend_down_vol_mid"": 3, ""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 15, ""trend_up_vol_mid"": 8}","{""trend_down_vol_high"": -1.1742683005997367, ""trend_down_vol_mid"": -32.61835810159957, ""trend_flat_vol_high"": 11.988791891300298, ""trend_flat_vol_low"": -11.32448029379906, ""trend_flat_vol_mid"": -131.66190341129695, ""trend_up_vol_mid"": -69.32754528969737}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 1.7970275785397554, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.17985430921428588, ""trend_up_vol_mid"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 66.66666666666666, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 20.0, ""trend_up_vol_mid"": 0.0}",,1,-30.00000,-30.00000,none,0.00000,500,-234.72915,-323.59947,-133.09917,0.24014,0.32555,100.00000,2,0.00000,-97.37733,-73.98398,0.03040,0.00000,-50.62611,-119.19311,0.00000,9,-61.78724,0.00000,5,artifacts\research\eth\candidates\crypto_vwap_reversion__5m_europe__exit_trend_5m_europe_symbol_candidate_trades.csv,artifacts\research\eth\candidates\crypto_vwap_reversion__5m_europe__exit_trend_5m_europe_symbol_candidate_analysis.txt
crypto_vwap_reversion__5m_europe__exit_fastfail,ETH selective VWAP/z-score mean reversion [5m_europe] with fast-fail exits,entry_exit_family,,,,-203.69074,31,16.12903,0.16202,0.20369,50.30585,-6.57067,-0.79464,-0.62377,-1.00000,7.87672,-9.34901,0.84252,2.51613,structure_exit,67.74194,1,0.00000,0.00000,trend_down_vol_high,trend_expansion,0.03485,trend_flat_vol_mid,orderly_range,-90.38580,48.38710,0.00017,2593.22382,"{""trend_down_vol_high"": 1, ""trend_down_vol_mid"": 3, ""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 15, ""trend_up_vol_mid"": 8}","{""trend_down_vol_high"": 0.0348546067001575, ""trend_down_vol_mid"": -26.013149492299128, ""trend_flat_vol_high"": -7.8754949443996995, ""trend_flat_vol_low"": -11.32448029379906, ""trend_flat_vol_mid"": -90.38579629359673, ""trend_up_vol_mid"": -68.12667513369695}","{""trend_down_vol_high"": 999.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.6643740807744888, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.20814905145735887, ""trend_up_vol_mid"": 0.0}","{""trend_down_vol_high"": 100.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 20.0, ""trend_up_vol_mid"": 0.0}",,1,-30.00000,-30.00000,none,0.00000,500,-204.66668,-280.29816,-131.91512,0.20805,0.28030,100.00000,2,0.00000,-75.87522,-50.32817,0.08545,0.00000,-69.76085,-87.26307,0.00000,9,-43.79526,0.00000,5,artifacts\research\eth\candidates\crypto_vwap_reversion__5m_europe__exit_fastfail_5m_europe_symbol_candidate_trades.csv,artifacts\research\eth\candidates\crypto_vwap_reversion__5m_europe__exit_fastfail_5m_europe_symbol_candidate_analysis.txt
eth_liquidity_sweep_reversal__5m_europe__exit_trend,ETH selective liquidity sweep reversal [5m_europe] with trend-runner exits,entry_exit_family,,,,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-30.00000,-30.00000,none,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eth\candidates\eth_liquidity_sweep_reversal__5m_europe__exit_trend_5m_europe_symbol_candidate_trades.csv,artifacts\research\eth\candidates\eth_liquidity_sweep_reversal__5m_europe__exit_trend_5m_europe_symbol_candidate_analysis.txt
eth_liquidity_sweep_reversal__5m_europe__exit_fastfail,ETH selective liquidity sweep reversal [5m_europe] with fast-fail exits,entry_exit_family,,,,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-30.00000,-30.00000,none,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eth\candidates\eth_liquidity_sweep_reversal__5m_europe__exit_fastfail_5m_europe_symbol_candidate_trades.csv,artifacts\research\eth\candidates\eth_liquidity_sweep_reversal__5m_europe__exit_fastfail_5m_europe_symbol_candidate_analysis.txt
crypto_short_reversion__5m_europe__exit_trend,ETH short mean reversion in downtrend [5m_europe] with trend-runner exits,entry_exit_family,,,,-79.00883,11,9.09091,0.11983,0.07901,16.98465,-7.18262,-1.03686,-0.74414,-1.00000,10.75655,-8.97654,1.19830,5.45455,signal_exit,36.36364,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-6.08355,trend_down_vol_mid,orderly_trend,-31.34544,54.54545,0.00000,999.00000,"{""trend_down_vol_high"": 3, ""trend_down_vol_mid"": 6, ""trend_flat_vol_high"": 1, ""trend_flat_vol_low"": 1}","{""trend_down_vol_high"": -28.133133776599376, ""trend_down_vol_mid"": -31.34544132999912, ""trend_flat_vol_high"": -13.446713604100145, ""trend_flat_vol_low"": -6.083545844899875}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_mid"": 0.2554878935594527, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_mid"": 16.666666666666664, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0}",,1,-30.00000,-30.00000,none,0.00000,500,-81.84473,-112.54592,-41.90208,0.08411,0.11267,100.00000,2,0.00000,-13.57801,-24.83614,0.00000,0.00000,-29.10523,-16.22040,0.00000,2,-22.19376,0.00000,3,artifacts\research\eth\candidates\crypto_short_reversion__5m_europe__exit_trend_5m_europe_symbol_candidate_trades.csv,artifacts\research\eth\candidates\crypto_short_reversion__5m_europe__exit_trend_5m_europe_symbol_candidate_analysis.txt
crypto_short_reversion__5m_europe__exit_fastfail,ETH short mean reversion in downtrend [5m_europe] with fast-fail exits,entry_exit_family,,,,-86.60065,11,0.00000,0.00000,0.08660,16.98995,-7.87279,-1.94250,-0.89769,-1.00000,0.00000,-7.87279,0.00000,4.36364,structure_exit,36.36364,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-6.08355,trend_down_vol_mid,orderly_trend,-39.63777,54.54545,0.00000,999.00000,"{""trend_down_vol_high"": 3, ""trend_down_vol_mid"": 6, ""trend_flat_vol_high"": 1, ""trend_flat_vol_low"": 1}","{""trend_down_vol_high"": -27.432626185599357, ""trend_down_vol_mid"": -39.63776740639897, ""trend_flat_vol_high"": -13.446713604100145, ""trend_flat_vol_low"": -6.083545844899875}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0}",,1,-30.00000,-30.00000,none,0.00000,500,-87.12581,-108.94829,-67.10978,0.08713,0.10895,100.00000,2,0.00000,-8.87092,-22.96479,0.00000,0.00000,-43.27549,-11.16305,0.00000,2,-20.67265,0.00000,3,artifacts\research\eth\candidates\crypto_short_reversion__5m_europe__exit_fastfail_5m_europe_symbol_candidate_trades.csv,artifacts\research\eth\candidates\crypto_short_reversion__5m_europe__exit_fastfail_5m_europe_symbol_candidate_analysis.txt
crypto_vwap_reversion__5m_overlap,ETH selective VWAP/z-score mean reversion [5m_overlap],single,,,,-179.27711,20,10.00000,0.24620,0.17928,36.70802,-8.96386,-0.56110,-0.57288,-1.00000,29.27696,-13.21284,2.21580,5.45000,stop_loss,40.00000,1,0.00000,0.00000,trend_up_vol_mid,orderly_trend,28.88164,trend_flat_vol_mid,orderly_range,-84.82935,40.00000,0.12184,2.93714,"{""trend_down_vol_high"": 1, ""trend_flat_vol_high"": 5, ""trend_flat_vol_mid"": 8, ""trend_up_vol_high"": 3, ""trend_up_vol_mid"": 3}","{""trend_down_vol_high"": -3.869972375199727, ""trend_flat_vol_high"": -48.478664086898384, ""trend_flat_vol_mid"": -84.82935237219773, ""trend_up_vol_high"": -70.98075906409859, ""trend_up_vol_mid"": 28.88163878770086}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.16148212700918577, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 3.165719578333183}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 12.5, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 33.33333333333333}",,1,-30.00000,-30.00000,none,0.00000,500,-176.51542,-291.63903,-52.07573,0.18842,0.29658,98.20000,2,0.00000,-83.43289,-24.79938,0.00000,0.30382,-41.90007,-77.68774,0.00000,5,-27.26037,0.60764,5,artifacts\research\eth\candidates\crypto_vwap_reversion__5m_overlap_5m_overlap_symbol_candidate_trades.csv,artifacts\research\eth\candidates\crypto_vwap_reversion__5m_overlap_5m_overlap_symbol_candidate_analysis.txt
