name,description,archetype,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,mc_simulations,mc_pnl_median,mc_pnl_p05,mc_pnl_p95,mc_max_drawdown_pct_median,mc_max_drawdown_pct_p95,mc_loss_probability_pct,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
stock_trend_breakout__5m_us,Stock trend breakout outside event blackout windows [5m_us],single,-15.30273,296,0.00000,0.00000,0.01530,14.84335,-0.05170,-11.96421,-0.99654,-1.00000,0.00000,-0.05170,0.00000,5.53041,trailing_stop,27.70270,1,0.00000,0.00000,trend_down_vol_high,trend_expansion,-0.15624,trend_up_vol_high,trend_expansion,-11.78662,77.02703,0.00000,999.00000,"{""trend_down_vol_high"": 3, ""trend_flat_vol_high"": 65, ""trend_up_vol_high"": 228}","{""trend_down_vol_high"": -0.15623661219739776, ""trend_flat_vol_high"": -3.359870121312794, ""trend_up_vol_high"": -11.786619313193961}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0}",,1,4.09000,-28.20000,long,32.29000,500,-15.30529,-15.43228,-15.18894,0.01531,0.01543,100.00000,3,0.00000,-1.61215,-4.28686,0.00000,0.00000,-5.19718,-1.54153,0.00000,30,-6.03511,0.00000,117,artifacts\research\usoil\candidates\stock_trend_breakout__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usoil\candidates\stock_trend_breakout__5m_us_5m_us_symbol_candidate_analysis.txt
stock_news_momentum__5m_us,Stock post-news momentum on high-impact event days [5m_us],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,4.09000,-28.20000,long,32.29000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\usoil\candidates\stock_news_momentum__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usoil\candidates\stock_news_momentum__5m_us_5m_us_symbol_candidate_analysis.txt
stock_event_open_drive_continuation__5m_us,Stock event-day continuation anchored to premarket and opening-drive structure [5m_us],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,4.09000,-28.20000,long,32.29000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\usoil\candidates\stock_event_open_drive_continuation__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usoil\candidates\stock_event_open_drive_continuation__5m_us_5m_us_symbol_candidate_analysis.txt
stock_post_earnings_drift__5m_us,Stock post-earnings drift continuation after the open [5m_us],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,4.09000,-28.20000,long,32.29000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\usoil\candidates\stock_post_earnings_drift__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usoil\candidates\stock_post_earnings_drift__5m_us_5m_us_symbol_candidate_analysis.txt
stock_gap_fade__5m_us,Stock gap fade after overextended opening move [5m_us],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,4.09000,-28.20000,long,32.29000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\usoil\candidates\stock_gap_fade__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usoil\candidates\stock_gap_fade__5m_us_5m_us_symbol_candidate_analysis.txt
stock_gap_and_go__5m_us,Stock gap-and-go continuation after the open [5m_us],single,-0.65041,13,0.00000,0.00000,0.00065,0.65203,-0.05003,-10.85634,-0.99611,-1.00000,0.00000,-0.05003,0.00000,6.00000,trailing_stop,38.46154,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,-0.04285,trend_up_vol_high,trend_expansion,-0.60757,92.30769,0.00000,999.00000,"{""trend_flat_vol_high"": 1, ""trend_up_vol_high"": 12}","{""trend_flat_vol_high"": -0.04284654153162347, ""trend_up_vol_high"": -0.6075657984073287}","{""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0}",,1,4.09000,-28.20000,long,32.29000,500,-0.65107,-0.67807,-0.62502,0.00065,0.00068,100.00000,3,0.00000,0.00000,-0.22880,0.00000,0.00000,-0.10107,0.00000,0.00000,0,-0.39012,0.00000,8,artifacts\research\usoil\candidates\stock_gap_and_go__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usoil\candidates\stock_gap_and_go__5m_us_5m_us_symbol_candidate_analysis.txt
stock_gap_open_reclaim__5m_us,Stock gap continuation after reclaiming premarket structure [5m_us],single,-3.18398,62,0.00000,0.00000,0.00318,3.10827,-0.05135,-28.60817,-0.99940,-1.00000,0.00000,-0.05135,0.00000,4.30645,stop_loss,29.03226,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,-0.09666,trend_up_vol_mid,orderly_trend,-1.24422,38.70968,0.00000,999.00000,"{""trend_flat_vol_high"": 2, ""trend_flat_vol_low"": 3, ""trend_flat_vol_mid"": 14, ""trend_up_vol_high"": 13, ""trend_up_vol_low"": 6, ""trend_up_vol_mid"": 24}","{""trend_flat_vol_high"": -0.09665553713972108, ""trend_flat_vol_low"": -0.15499950660268874, ""trend_flat_vol_mid"": -0.7186946407464058, ""trend_up_vol_high"": -0.6606282513972072, ""trend_up_vol_low"": -0.30878294108481863, ""trend_up_vol_mid"": -1.2442238886558374}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,4.09000,-28.20000,long,32.29000,500,-3.18544,-3.20614,-3.16091,0.00319,0.00321,100.00000,3,0.00000,-0.34221,-1.04821,0.00000,0.00000,-1.29678,-0.56846,0.00000,11,-0.90345,0.00000,18,artifacts\research\usoil\candidates\stock_gap_open_reclaim__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usoil\candidates\stock_gap_open_reclaim__5m_us_5m_us_symbol_candidate_analysis.txt
stock_premarket_sweep_reversal__5m_us,Stock premarket sweep reversal after failed opening extension [5m_us],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,4.09000,-28.20000,long,32.29000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\usoil\candidates\stock_premarket_sweep_reversal__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usoil\candidates\stock_premarket_sweep_reversal__5m_us_5m_us_symbol_candidate_analysis.txt
stock_power_hour_continuation__5m_us,Stock power-hour continuation into the close [5m_us],single,-9.26849,178,0.00000,0.00000,0.00927,8.92421,-0.05207,-15.12295,-0.99783,-1.00000,0.00000,-0.05207,0.00000,4.69101,stop_loss,31.46067,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-0.10237,trend_up_vol_mid,orderly_trend,-3.97353,43.25843,0.00000,999.00000,"{""trend_flat_vol_high"": 12, ""trend_flat_vol_low"": 2, ""trend_flat_vol_mid"": 17, ""trend_up_vol_high"": 57, ""trend_up_vol_low"": 13, ""trend_up_vol_mid"": 77}","{""trend_flat_vol_high"": -0.616790066017695, ""trend_flat_vol_low"": -0.10236704510174072, ""trend_flat_vol_mid"": -0.8821887789063596, ""trend_up_vol_high"": -3.0322234789300175, ""trend_up_vol_low"": -0.6613902002272604, ""trend_up_vol_mid"": -3.973526474549576}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,4.09000,-28.20000,long,32.29000,500,-9.26559,-9.33378,-9.19376,0.00927,0.00933,100.00000,3,0.00000,-1.91920,-2.34154,0.00000,0.00000,-3.49795,-2.07094,0.00000,40,-2.50916,0.00000,48,artifacts\research\usoil\candidates\stock_power_hour_continuation__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usoil\candidates\stock_power_hour_continuation__5m_us_5m_us_symbol_candidate_analysis.txt
momentum__5m_us,Momentum confirmation [5m_us],single,-27.01769,524,0.00000,0.00000,0.02702,26.27509,-0.05156,-13.28475,-0.99718,-1.00000,0.00000,-0.05156,0.00000,4.46183,stop_loss,29.58015,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-0.71937,trend_up_vol_high,trend_expansion,-8.70714,32.25191,0.00000,999.00000,"{""trend_flat_vol_high"": 75, ""trend_flat_vol_low"": 14, ""trend_flat_vol_mid"": 83, ""trend_up_vol_high"": 169, ""trend_up_vol_low"": 22, ""trend_up_vol_mid"": 161}","{""trend_flat_vol_high"": -3.8907110702145693, ""trend_flat_vol_low"": -0.7193681730466466, ""trend_flat_vol_mid"": -4.250050177076456, ""trend_up_vol_high"": -8.707142159146057, ""trend_up_vol_low"": -1.128880849051232, ""trend_up_vol_mid"": -8.32153790325045}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,4.09000,-28.20000,long,32.29000,500,-27.02885,-27.15944,-26.88374,0.02703,0.02716,100.00000,3,0.00000,-4.09037,-7.44350,0.00000,0.00000,-9.35745,-3.97275,0.00000,77,-9.69636,0.00000,188,artifacts\research\usoil\candidates\momentum__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\usoil\candidates\momentum__5m_us_5m_us_symbol_candidate_analysis.txt
