Artifact: volatility_breakout__5m_all_5m_all_symbol_candidate
Closed trades: 29
Realized pnl: -10.59

By entry hour
4: trades=8 pnl=-3.91 avg=-0.49 win_rate=25.00%
8: trades=5 pnl=-2.91 avg=-0.58 win_rate=0.00%
17: trades=2 pnl=-1.84 avg=-0.92 win_rate=0.00%
11: trades=2 pnl=-0.80 avg=-0.40 win_rate=0.00%
12: trades=1 pnl=-0.73 avg=-0.73 win_rate=0.00%
14: trades=1 pnl=-0.64 avg=-0.64 win_rate=0.00%
16: trades=1 pnl=-0.46 avg=-0.46 win_rate=0.00%
15: trades=4 pnl=-0.43 avg=-0.11 win_rate=50.00%
10: trades=1 pnl=-0.35 avg=-0.35 win_rate=0.00%
18: trades=1 pnl=-0.28 avg=-0.28 win_rate=0.00%
13: trades=1 pnl=-0.25 avg=-0.25 win_rate=0.00%
9: trades=2 pnl=2.01 avg=1.00 win_rate=100.00%

By entry setup
volatility_breakout: trades=29 pnl=-10.59 avg=-0.37 win_rate=20.69%

By exit reason
signal_exit: trades=15 pnl=-7.64 avg=-0.51 win_rate=6.67%
stop_loss: trades=4 pnl=-4.06 avg=-1.01 win_rate=0.00%
structure_exit: trades=2 pnl=-1.83 avg=-0.92 win_rate=0.00%
end_of_run: trades=1 pnl=-1.43 avg=-1.43 win_rate=0.00%
trailing_stop: trades=2 pnl=-0.97 avg=-0.49 win_rate=0.00%
take_profit: trades=5 pnl=5.35 avg=1.07 win_rate=100.00%
