name,description,archetype,strategy_family,direction_mode,direction_role,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,mc_simulations,mc_pnl_median,mc_pnl_p05,mc_pnl_p95,mc_max_drawdown_pct_median,mc_max_drawdown_pct_p95,mc_loss_probability_pct,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
trend__5m_all,EMA trend continuation [5m_all],single,,,,-61.86379,19,21.05263,0.67985,0.12153,0.00000,-3.25599,-0.14088,-0.19699,-0.50903,32.84286,-12.88235,2.54945,6.15789,stop_loss,47.36842,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,23.01807,trend_up_vol_mid,orderly_trend,-64.03960,42.10526,0.21333,2.78214,"{""trend_up_vol_high"": 8, ""trend_up_vol_low"": 3, ""trend_up_vol_mid"": 8}","{""trend_up_vol_high"": 23.018072568205394, ""trend_up_vol_low"": -20.842266926261075, ""trend_up_vol_mid"": -64.03959789122673}","{""trend_up_vol_high"": 1.2714456243860544, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.26891146241737596}","{""trend_up_vol_high"": 37.5, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 12.5}",,1,-700.53000,-377.21000,none,-323.32000,500,-65.86886,-215.68369,90.94292,0.12405,0.22965,72.60000,2,0.00000,48.80042,-27.11205,2.13910,0.00000,-25.40430,20.87825,1.67997,4,-33.82790,0.00000,2,artifacts\research\jp225\candidates\trend__5m_all_5m_all_symbol_candidate_trades.csv,artifacts\research\jp225\candidates\trend__5m_all_5m_all_symbol_candidate_analysis.txt
momentum__5m_all,Momentum confirmation [5m_all],single,,,,-39.31024,12,33.33333,0.71682,0.07932,0.00000,-3.27585,-0.13530,-0.16739,-0.49559,24.87682,-17.35219,1.43364,10.00000,stop_loss,33.33333,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,48.58165,trend_up_vol_high,trend_expansion,-60.18359,41.66667,0.35598,1.23881,"{""trend_flat_vol_high"": 1, ""trend_flat_vol_mid"": 2, ""trend_up_vol_high"": 4, ""trend_up_vol_mid"": 5}","{""trend_flat_vol_high"": 48.5816510320532, ""trend_flat_vol_mid"": -19.408385041342992, ""trend_up_vol_high"": -60.18358781090356, ""trend_up_vol_mid"": -8.299915387664075}","{""trend_flat_vol_high"": 999.0, ""trend_flat_vol_mid"": 0.17229146190556863, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.8495999844361795}","{""trend_flat_vol_high"": 100.0, ""trend_flat_vol_mid"": 50.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 40.0}",,1,-700.53000,-377.21000,none,-323.32000,500,-47.55946,-169.05099,102.08489,0.09518,0.17675,68.00000,2,0.00000,53.10565,-24.39801,2.95626,0.00000,-40.30149,62.76956,4.07751,3,-28.39983,0.00000,2,artifacts\research\jp225\candidates\momentum__5m_all_5m_all_symbol_candidate_trades.csv,artifacts\research\jp225\candidates\momentum__5m_all_5m_all_symbol_candidate_analysis.txt
mean_reversion__5m_all,Intraday mean reversion [5m_all],single,,,,-0.98384,7,14.28571,0.99136,0.08638,0.00000,-0.14055,-0.00275,-0.00641,-0.01139,112.91746,-18.98355,5.94817,9.57143,structure_exit,71.42857,1,0.00000,0.00000,trend_down_vol_high,trend_expansion,78.49050,trend_flat_vol_high,dislocated_chop,-34.44054,57.14286,0.49689,0.43879,"{""trend_down_vol_high"": 4, ""trend_down_vol_mid"": 1, ""trend_flat_vol_high"": 1, ""trend_up_vol_high"": 1}","{""trend_down_vol_high"": 78.49050458924177, ""trend_down_vol_mid"": -16.453107537485632, ""trend_flat_vol_high"": -34.440544725109795, ""trend_up_vol_high"": -28.58069324129756}","{""trend_down_vol_high"": 3.279914139756574, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0}","{""trend_down_vol_high"": 25.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0}",,1,-700.53000,-377.21000,none,-323.32000,500,-11.79271,-162.58002,237.38585,0.09820,0.16284,55.60000,2,0.00000,48.93073,-23.44736,5.14215,0.00000,0.79209,-4.07640,0.00000,1,-23.44736,0.00000,1,artifacts\research\jp225\candidates\mean_reversion__5m_all_5m_all_symbol_candidate_trades.csv,artifacts\research\jp225\candidates\mean_reversion__5m_all_5m_all_symbol_candidate_analysis.txt
volatility_breakout__5m_all,Generic volatility breakout [5m_all],single,,,,-169.44889,35,25.71429,0.59903,0.33080,0.00000,-4.84140,-0.19799,-0.24333,-0.51224,28.12745,-16.25369,1.73053,10.42857,signal_exit,37.14286,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,-9.15298,trend_flat_vol_high,dislocated_chop,-50.85720,31.42857,0.00000,999.00000,"{""trend_flat_vol_high"": 5, ""trend_flat_vol_low"": 2, ""trend_flat_vol_mid"": 6, ""trend_up_vol_high"": 11, ""trend_up_vol_low"": 2, ""trend_up_vol_mid"": 9}","{""trend_flat_vol_high"": -50.857198420529315, ""trend_flat_vol_low"": -16.43746457137604, ""trend_flat_vol_mid"": -46.918943765963924, ""trend_up_vol_high"": -9.152976973715699, ""trend_up_vol_low"": -17.670309127074873, ""trend_up_vol_mid"": -28.41199836490196}","{""trend_flat_vol_high"": 0.5845451095387489, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.29797800410107567, ""trend_up_vol_high"": 0.9208653054874683, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.6600524927610114}","{""trend_flat_vol_high"": 20.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 33.33333333333333, ""trend_up_vol_high"": 36.36363636363637, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 22.22222222222222}",,1,-700.53000,-377.21000,none,-323.32000,500,-165.53368,-382.74968,67.56237,0.23977,0.41348,89.80000,2,50.00000,-8.91002,106.15468,0.87746,4.11675,-240.05641,25.51265,1.37016,7,84.16749,3.82098,7,artifacts\research\jp225\candidates\volatility_breakout__5m_all_5m_all_symbol_candidate_trades.csv,artifacts\research\jp225\candidates\volatility_breakout__5m_all_5m_all_symbol_candidate_analysis.txt
opening_range_breakout__5m_all,Opening range breakout [5m_all],single,,,,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-700.53000,-377.21000,none,-323.32000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\jp225\candidates\opening_range_breakout__5m_all_5m_all_symbol_candidate_trades.csv,artifacts\research\jp225\candidates\opening_range_breakout__5m_all_5m_all_symbol_candidate_analysis.txt
jp225_open_drive_mean_reversion_long__5m_all,JP225 open-drive mean reversion long after failed downside extension [5m_all],single,,,,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-700.53000,-377.21000,none,-323.32000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\jp225\candidates\jp225_open_drive_mean_reversion_long__5m_all_5m_all_symbol_candidate_trades.csv,artifacts\research\jp225\candidates\jp225_open_drive_mean_reversion_long__5m_all_5m_all_symbol_candidate_analysis.txt
jp225_asia_continuation_long__5m_all,JP225 Asia-session continuation long after controlled upside expansion [5m_all],single,,,,-86.34622,10,10.00000,0.01845,0.10157,0.00000,-8.63462,-1.00450,-0.69036,-0.85013,1.62333,-9.77439,0.16608,7.10000,trailing_stop,40.00000,1,0.00000,0.00000,trend_up_vol_mid,orderly_trend,-2.74062,trend_flat_vol_high,dislocated_chop,-44.44774,30.00000,0.00000,999.00000,"{""trend_flat_vol_high"": 2, ""trend_flat_vol_low"": 2, ""trend_flat_vol_mid"": 3, ""trend_up_vol_high"": 1, ""trend_up_vol_low"": 1, ""trend_up_vol_mid"": 1}","{""trend_flat_vol_high"": -44.44773674007884, ""trend_flat_vol_low"": -10.779150479996314, ""trend_flat_vol_mid"": -15.178413116221055, ""trend_up_vol_high"": -4.951493168812158, ""trend_up_vol_low"": -8.248804520974227, ""trend_up_vol_mid"": -2.740620580378163}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.09661698967643492, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 33.33333333333333, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-700.53000,-377.21000,none,-323.32000,500,-85.13330,-131.45076,-49.31167,0.08531,0.13248,100.00000,2,0.00000,-3.52780,-11.09741,0.00000,0.00000,-62.56148,-4.31497,0.00000,1,-11.41567,0.00000,2,artifacts\research\jp225\candidates\jp225_asia_continuation_long__5m_all_5m_all_symbol_candidate_trades.csv,artifacts\research\jp225\candidates\jp225_asia_continuation_long__5m_all_5m_all_symbol_candidate_analysis.txt
jp225_failed_breakdown_reclaim_core_hours__5m_all,JP225 failed breakdown reclaim long limited to the strongest upside reversal hours [5m_all],single,,,,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-700.53000,-377.21000,none,-323.32000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\jp225\candidates\jp225_failed_breakdown_reclaim_core_hours__5m_all_5m_all_symbol_candidate_trades.csv,artifacts\research\jp225\candidates\jp225_failed_breakdown_reclaim_core_hours__5m_all_5m_all_symbol_candidate_analysis.txt
jp225_failed_breakdown_reclaim_asia_hours__5m_all,JP225 failed breakdown reclaim long focused on Asia-hours reversal windows [5m_all],single,,,,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-700.53000,-377.21000,none,-323.32000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\jp225\candidates\jp225_failed_breakdown_reclaim_asia_hours__5m_all_5m_all_symbol_candidate_trades.csv,artifacts\research\jp225\candidates\jp225_failed_breakdown_reclaim_asia_hours__5m_all_5m_all_symbol_candidate_analysis.txt
jp225_volatility_breakout_core_hours__5m_all,JP225 long volatility breakout limited to the strongest historical upside entry hours [5m_all],single,,,,-133.51983,12,8.33333,0.12049,0.15181,0.00000,-11.12665,-0.83780,-0.66374,-0.87951,18.29173,-13.80105,1.32539,5.41667,stop_loss,33.33333,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-6.46418,trend_flat_vol_high,dislocated_chop,-59.87401,25.00000,0.00000,999.00000,"{""trend_flat_vol_high"": 2, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 3, ""trend_up_vol_high"": 1, ""trend_up_vol_low"": 2, ""trend_up_vol_mid"": 3}","{""trend_flat_vol_high"": -59.874005748144555, ""trend_flat_vol_low"": -6.464177855319576, ""trend_flat_vol_mid"": -16.680126425448545, ""trend_up_vol_high"": -10.91910752062904, ""trend_up_vol_low"": -17.670309127074873, ""trend_up_vol_mid"": -21.912102370901998}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.5230414371043468, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 33.33333333333333, ""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-700.53000,-377.21000,none,-323.32000,500,-134.98494,-206.28871,-60.07119,0.13879,0.20644,99.80000,2,0.00000,-39.20718,4.18156,0.00000,1.64688,-99.45642,-37.83687,0.00000,2,14.82730,3.29376,2,artifacts\research\jp225\candidates\jp225_volatility_breakout_core_hours__5m_all_5m_all_symbol_candidate_trades.csv,artifacts\research\jp225\candidates\jp225_volatility_breakout_core_hours__5m_all_5m_all_symbol_candidate_analysis.txt
